ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,tract,zip,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio,borough
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005014702,10456,BRONX,NY,0.946448087431693,1.0,0.947368421052631,0.947145877378435,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005014900,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005015100,10456,BRONX,NY,0.565964523281596,0.702970297029702,0.464743589743589,0.557961208840775,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005016300,10456,BRONX,NY,1.0,0.0,0.5,0.739130434782608,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005017100,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005017500,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005017701,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005017702,10456,BRONX,NY,0.996143958868894,0.978021978021978,0.989304812834224,0.994547437295528,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005017901,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005017902,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005018101,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005018102,10456,BRONX,NY,1.0,1.0,1.0,1.0,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005018302,10456,BRONX,NY,0.798742138364779,0.118421052631578,0.701492537313432,0.724005134788189,BX
10456.0,10456.0,10456,10456.0,10456 High Bridge - Morrisania (Bronx),3.0,3.0,20.0,36005018500,10456,BRONX,NY,1.0,0.949685534591194,1.0,0.996599362380446,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005016500,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005016700,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005016900,10457,BRONX,NY,0.636666666666666,0.46551724137931,0.613333333333333,0.620736698499317,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005022500,10457,BRONX,NY,0.751697792869269,0.464788732394366,0.696969696969696,0.741488519398258,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005022703,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005022901,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005022902,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005023100,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005023302,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005023502,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005036901,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005036902,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005037100,10457,BRONX,NY,0.841747022121384,0.956521739130434,0.902857142857142,0.851021425012456,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005037300,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005037504,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005037900,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005038100,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10457.0,10457.0,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16.0,36005039500,10457,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005023702,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005038301,10458,BRONX,NY,0.708652792990142,0.657142857142857,0.58267716535433,0.698961937716262,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005038302,10458,BRONX,NY,0.69381443298969,0.641304347826086,0.764705882352941,0.696567505720823,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005038500,10458,BRONX,NY,0.579517479074347,0.78125,0.78125,0.61159420289855,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005038700,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005038900,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005039100,10458,BRONX,NY,0.826923076923076,0.900684931506849,0.81769436997319,0.831770693811947,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005039300,10458,BRONX,NY,0.481550387596899,0.634146341463414,0.569230769230769,0.491449397252593,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005039700,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005039901,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005039902,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005040302,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005040501,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005040502,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005040702,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005041300,10458,BRONX,NY,1.0,0.961165048543689,0.995555555555555,0.998627127951674,BX
10458.0,10458.0,10458,10458.0,10458 Fordham - Bronx Pk (Bronx),2.0,2.0,5.0,36005041500,10458,BRONX,NY,1.0,1.0,1.0,1.0,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005008700,10459,BRONX,NY,1.0,1.0,1.0,1.0,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005008900,10459,BRONX,NY,1.0,1.0,1.0,1.0,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005011900,10459,BRONX,NY,1.0,0.991596638655462,1.0,0.999614048629872,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005012101,10459,BRONX,NY,1.0,1.0,1.0,1.0,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005012102,10459,BRONX,NY,1.0,1.0,1.0,1.0,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005012300,10459,BRONX,NY,0.932439678284182,0.858823529411764,0.933673469387755,0.929636533084808,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005012500,10459,BRONX,NY,1.0,1.0,1.0,1.0,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005012701,10459,BRONX,NY,1.0,1.0,1.0,1.0,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005012901,10459,BRONX,NY,0.998258850841555,0.99375,1.0,0.998037291462217,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005013100,10459,BRONX,NY,0.965979381443298,0.987654320987654,0.948553054662379,0.964408233276157,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005015300,10459,BRONX,NY,0.629164047768698,0.377358490566037,0.848039215686274,0.646103896103896,BX
10459.0,10459.0,10459,10459.0,10459 Hunts Point - Mott Haven (Bronx),1.0,1.0,23.0,36005015900,10459,BRONX,NY,1.0,1.0,1.0,1.0,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005006000,10460,BRONX,NY,1.0,0.906976744186046,1.0,0.993243243243243,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005015500,10460,BRONX,NY,1.0,1.0,1.0,1.0,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005015700,10460,BRONX,NY,1.0,0.88095238095238,1.0,0.99813988095238,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005016100,10460,BRONX,NY,1.0,1.0,1.0,1.0,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005021601,10460,BRONX,NY,0.780276816608996,0.647058823529411,0.773399014778325,0.77506234413965,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005021800,10460,BRONX,NY,1.0,1.0,1.0,1.0,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005022000,10460,BRONX,NY,0.685358255451713,0.8,0.628205128205128,0.69125,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005024000,10460,BRONX,NY,0.963597430406852,0.9375,0.975308641975308,0.964544721998388,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005035900,10460,BRONX,NY,1.0,1.0,1.0,1.0,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005036100,10460,BRONX,NY,1.0,1.0,1.0,1.0,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005036300,10460,BRONX,NY,1.0,1.0,1.0,1.0,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005036501,10460,BRONX,NY,1.0,0.919540229885057,1.0,0.994830132939438,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005036502,10460,BRONX,NY,0.915989159891598,0.915492957746478,0.948051948051948,0.921079958463136,BX
10460.0,10460.0,10460,10460.0,,,0.0,17.0,36005036700,10460,BRONX,NY,0.993740219092331,1.0,0.932432432432432,0.987620357634112,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005018400,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005019400,10461,BRONX,NY,0.786596119929453,0.840425531914893,0.845070422535211,0.803237858032378,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005020000,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005020200,10461,BRONX,NY,0.562082777036048,0.507246376811594,0.504761904761904,0.551462621885157,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005020400,10461,BRONX,NY,0.740621650589496,0.648148148148148,0.760180995475113,0.740066225165562,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005024800,10461,BRONX,NY,0.684110371075166,0.945205479452054,0.781818181818181,0.708265802269043,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005025000,10461,BRONX,NY,0.763906056860321,0.981818181818181,0.666666666666666,0.767295597484276,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005025400,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005025600,10461,BRONX,NY,0.994392523364485,0.84090909090909,0.976744186046511,0.982315112540192,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005026400,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005026601,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005026602,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005027600,10461,BRONX,NY,0.625,1.0,1.0,0.769230769230769,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005028400,10461,BRONX,NY,1.0,0.976190476190476,1.0,0.980392156862745,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005028600,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005028800,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005029600,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10461.0,10461.0,10461,10461.0,10461 Pelham - Throgs Neck (Bronx),1.0,1.0,9.0,36005030000,10461,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005009200,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005009600,10462,BRONX,NY,0.735,0.476190476190476,0.753521126760563,0.685284640171858,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005020601,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005021001,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005021002,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005021200,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005021602,10462,BRONX,NY,1.0,0.995327102803738,1.0,0.999730312837108,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005022200,10462,BRONX,NY,1.0,0.96,1.0,0.994436717663421,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005022401,10462,BRONX,NY,1.0,0.979591836734693,1.0,0.99914675767918,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005022403,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005022404,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005022800,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005023000,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005023200,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005023600,10462,BRONX,NY,0.82695810564663,0.92391304347826,0.836065573770491,0.840104849279161,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005023800,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005024400,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005024600,10462,BRONX,NY,1.0,1.0,1.0,1.0,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005025200,10462,BRONX,NY,0.823287671232876,0.645569620253164,0.872180451127819,0.815286624203821,BX
10462.0,10462.0,10462,10462.0,10462 Pelham - Throgs Neck (Bronx),2.0,2.0,10.0,36005033400,10462,BRONX,NY,0.95,0.23076923076923,0.333333333333333,0.833333333333333,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005026900,10463,BRONX,NY,0.652837095790115,0.795918367346938,0.576923076923076,0.653454133635334,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005027300,10463,BRONX,NY,0.6884661117717,0.625,0.691275167785234,0.687869822485207,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005027700,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005027900,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005028100,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005028300,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005028500,10463,BRONX,NY,0.865074958356468,0.638554216867469,0.9,0.857572718154463,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005028700,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005028900,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005029301,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005029302,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005029500,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005029700,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005030100,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005030900,10463,BRONX,NY,0.622222222222222,0.38095238095238,0.677419354838709,0.620317820658342,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36005033500,10463,BRONX,NY,0.67557715674362,0.45,0.72,0.671658986175115,BX
10463.0,10463.0,10463,10463.0,10463 Kingsbridge - Riverdale (Bronx),2.0,2.0,0.0,36061030900,10463,BRONX,NY,1.0,1.0,1.0,1.0,BX
10464.0,10464.0,10464,10464.0,10464 Pelham - Throgs Neck (Bronx),1.0,1.0,11.0,36005050400,10464,BRONX,NY,0.0,1.0,0.0,1.0,BX
10464.0,10464.0,10464,10464.0,10464 Pelham - Throgs Neck (Bronx),1.0,1.0,11.0,36005051600,10464,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005011000,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005011800,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005013000,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005013200,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005013800,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005014400,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005015200,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005015800,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005016000,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005016200,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005016400,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005016600,10465,BRONX,NY,1.0,0.986666666666666,1.0,0.998933901918976,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005027401,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10465.0,10465.0,10465,10465.0,,,0.0,12.0,36005027402,10465,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005039400,10466,BRONX,NY,0.574719800747198,0.574074074074074,0.550295857988165,0.572443958447238,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005040400,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005040600,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005040800,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005041800,10466,BRONX,NY,0.877963125548726,0.926605504587155,0.950704225352112,0.889208633093525,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005042000,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005042200,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005042400,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005042600,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005042800,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005043000,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005043400,10466,BRONX,NY,0.938260056127221,0.712041884816753,0.818897637795275,0.896178803172314,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005043600,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005044400,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005044800,10466,BRONX,NY,1.0,1.0,1.0,1.0,BX
10466.0,10466.0,10466,10466.0,10466 Northeast Bronx (Bronx),2.0,2.0,2.0,36005045600,10466,BRONX,NY,0.685906040268456,0.8625,0.8,0.713513513513513,BX
