ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,TRACT,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061003800,10003,1.0,1.0,1.0,1.0
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061004000,10003,0.9082504796790511,0.8857142857142857,0.893719806763285,0.9056239798189643
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061004200,10003,0.6940639269406392,0.32727272727272727,0.9857142857142858,0.6512247071352503
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061004800,10003,0.7618661914790216,0.6305418719211823,0.995049504950495,0.767721609623371
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061005000,10003,0.9235927656980288,0.8853695324283559,0.9177057356608479,0.9189640768588136
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061005200,10003,0.797086891009543,0.8165771297006907,0.8739495798319328,0.8115584771295535
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061005502,10003,0.1778149386845039,0.06988352745424292,0.09597523219814241,0.14422369389256806
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061005700,10003,1.0,0.996415770609319,1.0,0.9996378123868164
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061005900,10003,0.8794512551079977,0.899581589958159,0.8979591836734694,0.8816368816368816
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061006100,10003,1.0,1.0,1.0,1.0
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061006300,10003,0.0,0.006012024048096192,0.0,0.0005719733079122975
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061006400,10003,0.17354566135846602,0.11560693641618497,0.19943019943019943,0.17194570135746606
10003.0,10003.0,10003,10003.0,10003 Union Square - Lower East Side (Manhattan),14.0,14.0,97.0,36061006500,10003,0.0,0.004662004662004662,0.0037593984962406013,0.0007696748123917645
10004.0,10004.0,10004,10004.0,10004 Lower Manhattan (Manhattan),11.0,11.0,99.0,36061000100,10004,0.0,1.0,1.0,1.0
10004.0,10004.0,10004,10004.0,10004 Lower Manhattan (Manhattan),11.0,11.0,99.0,36061000700,10004,0.0,0.002211166390270868,0.0035335689045936395,0.000555123792605751
10004.0,10004.0,10004,10004.0,10004 Lower Manhattan (Manhattan),11.0,11.0,99.0,36061000900,10004,0.7592319054652881,0.8393939393939394,0.9480968858131488,0.81810654154016
10004.0,10004.0,10004,10004.0,10004 Lower Manhattan (Manhattan),11.0,11.0,99.0,36061001300,10004,0.28535732133933034,0.19391261659302897,0.14453125,0.2500397140587768
10004.0,10004.0,10004,10004.0,10004 Lower Manhattan (Manhattan),11.0,11.0,99.0,36061031704,10004,0.05306728932286139,0.028169014084507043,0.044444444444444446,0.052620675367723226
10004.0,10004.0,10004,10004.0,10004 Lower Manhattan (Manhattan),11.0,11.0,99.0,36061031900,10004,0.0,1.0,1.0,1.0
10005.0,10005.0,10005,10005.0,10005 Lower Manhattan (Manhattan),18.0,19.0,100.0,36061000700,10005,0.9503976861894432,0.8949695964621338,0.950530035335689,0.9392694570889308
10005.0,10005.0,10005,10005.0,10005 Lower Manhattan (Manhattan),18.0,19.0,100.0,36061000900,10005,0.24076809453471196,0.13131313131313133,0.03806228373702422,0.16478056858956666
10005.0,10005.0,10005,10005.0,10005 Lower Manhattan (Manhattan),18.0,19.0,100.0,36061001502,10005,0.0160857908847185,0.003988035892323031,0.038338658146964855,0.014170264585409056
10006.0,10006.0,10006,10006.0,10006 Lower Manhattan (Manhattan),8.0,8.0,101.0,36061001300,10006,0.7131434282858571,0.5606283750613648,0.71875,0.6640190627482129
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061001300,10007,0.0014992503748125937,0.24545900834560627,0.13671875,0.08594122319301033
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061001501,10007,0.017499016909162408,0.0912981455064194,0.04895104895104895,0.027498765025522807
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061002100,10007,0.38053392658509455,0.5712462781794981,0.9164969450101833,0.4406693711967546
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061002900,10007,0.0,0.03556658395368073,0.031746031746031744,0.012728896828941492
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061003100,10007,0.0599273607748184,0.06802721088435375,0.11557788944723618,0.06659348701061105
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061003300,10007,0.1028770706190061,0.18304239401496258,0.08723135271807839,0.12026726057906459
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061003900,10007,0.0,0.0019569471624266144,0.0,0.0002100840336134454
10007.0,10007.0,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102.0,36061031703,10007,0.0,0.0017793594306049821,0.0035211267605633804,0.0004806536890170632
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061002000,10009,0.8797638217928073,0.9,0.875,0.8797900262467192
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061002202,10009,0.9880774962742176,0.9947089947089947,0.986013986013986,0.9884861407249467
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061002400,10009,1.0,1.0,1.0,1.0
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061002601,10009,1.0,1.0,1.0,1.0
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061002602,10009,1.0,1.0,1.0,1.0
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061002800,10009,1.0,1.0,1.0,1.0
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061003002,10009,0.9124613800205973,0.8333333333333334,0.9631901840490797,0.912336195210122
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061003200,10009,1.0,1.0,1.0,1.0
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061003400,10009,1.0,1.0,1.0,1.0
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061003602,10009,0.02262443438914027,0.019867549668874173,0.011560693641618497,0.021510516252390057
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061004000,10009,0.0917495203209489,0.11428571428571428,0.10628019323671498,0.09437602018103576
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061004400,10009,1.0,1.0,1.0,1.0
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061004800,10009,0.23813380852097846,0.3694581280788177,0.0049504950495049506,0.23227839037662895
10009.0,10009.0,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98.0,36061006000,10009,0.0,0.11764705882352941,0.06779661016949153,0.0022181146025878
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061005000,10010,0.07640723430197115,0.11463046757164404,0.08229426433915212,0.0810359231411863
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061005200,10010,0.20291310899045706,0.1834228702993093,0.12605042016806722,0.18844152287044647
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061005400,10010,0.021184139054861488,0.18944099378881987,0.1223529411764706,0.06932344763670065
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061005600,10010,0.6112608565438754,0.7385512073272273,0.8565737051792829,0.6560217073679816
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061005800,10010,0.7466307277628033,0.6797794117647059,0.6094808126410836,0.7070624694177132
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061006000,10010,1.0,0.8823529411764706,0.9322033898305084,0.9977818853974122
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061006200,10010,0.8339943342776204,0.8105263157894737,0.810126582278481,0.8318720990201135
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061006400,10010,0.826454338641534,0.884393063583815,0.8005698005698005,0.8280542986425339
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061006600,10010,0.48460599484605993,0.5080213903743316,0.5679012345679012,0.4885844748858447
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061006800,10010,0.646285154610326,0.4084372003835091,0.6111111111111112,0.6157894736842106
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061008700,10010,0.008087615838247682,0.01971090670170828,0.008213552361396304,0.009327579005986356
10010.0,10010.0,10010,10010.0,10010 Gramercy Park - Murray Hill (Manhattan),4.0,4.0,89.0,36061009100,10010,0.0031479538300104933,0.0235626767200754,0.02195121951219512,0.00785760102629891
10011.0,10011.0,10011,10011.0,10011 Chelsea - Clinton (Manhattan),6.0,6.0,85.0,36061005400,10011,0.9788158609451385,0.8105590062111802,0.8776470588235294,0.9306765523632994
10011.0,10011.0,10011,10011.0,10011 Chelsea - Clinton (Manhattan),6.0,6.0,85.0,36061005900,10011,0.12054874489200233,0.07531380753138076,0.10204081632653061,0.1168091168091168
10011.0,10011.0,10011,10011.0,10011 Chelsea - Clinton (Manhattan),6.0,6.0,85.0,36061006300,10011,1.0,0.9939879759519038,1.0,0.9994280266920877
