ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,tract,zip,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
10038.0,10038.0,10038,10038.0,,,0.0,103.0,36061002500,10038,NEW YORK,NY,1.0,1.0,1.0,1.0
10038.0,10038.0,10038,10038.0,,,0.0,103.0,36061002700,10038,NEW YORK,NY,1.0,1.0,1.0,1.0
10038.0,10038.0,10038,10038.0,,,0.0,103.0,36061002900,10038,NEW YORK,NY,0.0948672566371681,0.157010915197313,0.0629213483146067,0.10827168796234
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061022700,10039,NEW YORK,NY,0.0592654424040066,0.12037037037037,0.0490566037735849,0.0606717226435536
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061023100,10039,NEW YORK,NY,0.0,0.045045045045045,0.00319488817891373,0.00183150183150183
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061023200,10039,NEW YORK,NY,0.275042930738408,0.478260869565217,0.322957198443579,0.288782213239009
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061023400,10039,NEW YORK,NY,1.0,1.0,1.0,1.0
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061023502,10039,NEW YORK,NY,1.0,1.0,1.0,1.0
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061023600,10039,NEW YORK,NY,1.0,1.0,1.0,1.0
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061024302,10039,NEW YORK,NY,1.0,1.0,1.0,1.0
10039.0,10039.0,10039,10039.0,10039 Washington Heights (Manhattan),1.0,1.0,66.0,36061025900,10039,NEW YORK,NY,0.612371134020618,0.535211267605633,0.590277777777777,0.608352668213457
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061026700,10040,NEW YORK,NY,0.133757961783439,0.0,0.0769230769230769,0.12778603268945
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061026900,10040,NEW YORK,NY,0.11231884057971,0.056547619047619,0.0771704180064308,0.105312868949232
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061027300,10040,NEW YORK,NY,0.142266824085005,0.0989010989010989,0.0839694656488549,0.139058171745152
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061027500,10040,NEW YORK,NY,0.189152542372881,0.142857142857142,0.196078431372549,0.188961038961038
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061027700,10040,NEW YORK,NY,1.0,1.0,1.0,1.0
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061027900,10040,NEW YORK,NY,0.989077924805713,1.0,0.978723404255319,0.988901869158878
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061028100,10040,NEW YORK,NY,1.0,1.0,1.0,1.0
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061028300,10040,NEW YORK,NY,1.0,1.0,1.0,1.0
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061028500,10040,NEW YORK,NY,1.0,1.0,1.0,1.0
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061028700,10040,NEW YORK,NY,0.832175307322287,0.768518518518518,0.863013698630136,0.829922027290448
10040.0,10040.0,10040,10040.0,10040 Washington Heights (Manhattan),5.0,5.0,67.0,36061029100,10040,NEW YORK,NY,0.00939060939060939,0.156378600823045,0.0460992907801418,0.0177215189873417
10044.0,10044.0,10044,10044.0,10044 Upper East Side (Manhattan),1.0,1.0,80.0,36061023801,10044,NEW YORK,NY,1.0,1.0,1.0,1.0
10044.0,10044.0,10044,10044.0,10044 Upper East Side (Manhattan),1.0,1.0,80.0,36061023802,10044,NEW YORK,NY,1.0,1.0,1.0,1.0
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061010602,10065,NEW YORK,NY,0.920858699134892,0.923076923076923,0.94,0.921497584541062
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061011000,10065,NEW YORK,NY,0.841285456632234,0.703980099502487,0.713017751479289,0.826875274162889
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061011401,10065,NEW YORK,NY,0.800265428002654,0.432592592592592,0.716763005780346,0.688747346072186
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061011402,10065,NEW YORK,NY,0.808659217877094,0.618320610687022,0.803347280334728,0.773960838199931
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061011600,10065,NEW YORK,NY,0.989620615604867,0.875,0.942148760330578,0.984934717107465
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061011800,10065,NEW YORK,NY,0.949365152210494,0.94921875,0.925,0.948263742443413
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061012000,10065,NEW YORK,NY,0.770961145194274,0.802325581395348,0.797169811320754,0.775643224699828
10065.0,10065.0,10065,10065.0,10065 Upper East Side (Manhattan),1.0,1.0,81.0,36061012200,10065,NEW YORK,NY,0.775524981897175,0.86853448275862,0.864705882352941,0.796130117779024
10069.0,10069.0,10069,10069.0,10069 Upper West Side (Manhattan),1.0,1.0,77.0,36061015100,10069,NEW YORK,NY,0.27592566321464,0.208791208791208,0.175,0.273415977961432
10069.0,10069.0,10069,10069.0,10069 Upper West Side (Manhattan),1.0,1.0,77.0,36061015500,10069,NEW YORK,NY,0.251757469244288,0.208695652173913,0.206896551724137,0.250678474503642
10069.0,10069.0,10069,10069.0,10069 Upper West Side (Manhattan),1.0,1.0,77.0,36061015900,10069,NEW YORK,NY,0.0926843923689349,0.0226244343891402,0.0158730158730158,0.0865490628445424
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061012800,10075,NEW YORK,NY,0.124191461836998,0.0857142857142857,0.144475920679886,0.122810858143607
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061013000,10075,NEW YORK,NY,0.113457556935817,0.127071823204419,0.107246376811594,0.114349775784753
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061013200,10075,NEW YORK,NY,0.437365343182517,0.315363881401617,0.585542168674698,0.43890629450299
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061013400,10075,NEW YORK,NY,0.490861291937906,0.561038961038961,0.585910652920962,0.500055834729201
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061013600,10075,NEW YORK,NY,0.262891119992201,0.200892857142857,0.166380789022298,0.256551599493945
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061013800,10075,NEW YORK,NY,0.375086665125953,0.221884498480243,0.153013910355486,0.354932502596053
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061014000,10075,NEW YORK,NY,0.420367356428737,0.490140845070422,0.436692506459948,0.426531826293872
10075.0,10075.0,10075,10075.0,,,1.0,82.0,36061014200,10075,NEW YORK,NY,0.642345568487018,0.638235294117647,0.550632911392405,0.631833910034602
10103.0,10019.0,10103,10103.0,10103 Chelsea - Clinton (Manhattan),1.0,6.0,87.0,36061010400,10103,NEW YORK,NY,0.0,0.04642166344294,0.0251256281407035,0.0143486290666287
10110.0,10036.0,10110,10110.0,,,0.0,88.0,36061009600,10110,NEW YORK,NY,0.0,0.0188712836033469,0.00783289817232375,0.017235926628716
10111.0,10019.0,10111,10111.0,10111 Chelsea - Clinton (Manhattan),2.0,6.0,87.0,36061010400,10111,NEW YORK,NY,0.0,0.149419729206963,0.0251256281407035,0.0446086091774399
10112.0,10019.0,10112,10112.0,10112 Chelsea - Clinton (Manhattan),1.0,6.0,87.0,36061010400,10112,NEW YORK,NY,0.0,0.0488394584139264,0.0351758793969849,0.0153430885068901
10115.0,10027.0,10115,10115.0,10115 Central Harlem - Morningside Heights (Manhattan),1.0,3.0,69.0,36061020500,10115,NEW YORK,NY,0.0,0.794285714285714,0.0461538461538461,0.102379235760634
10119.0,10001.0,10119,10119.0,,,22.0,84.0,36061007100,10119,NEW YORK,NY,0.0,0.291228070175438,0.0192616372391653,0.0554838709677419
10119.0,10001.0,10119,10119.0,,,22.0,84.0,36061010100,10119,NEW YORK,NY,0.0,0.000821692686935086,0.00546448087431693,0.000747943156320119
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061014402,10128,NEW YORK,NY,0.76393653516295,0.729729729729729,0.866666666666666,0.769261083743842
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061014602,10128,NEW YORK,NY,0.712046204620462,0.587096774193548,0.873315363881401,0.718190100212572
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061014802,10128,NEW YORK,NY,0.972972972972972,0.844827586206896,0.945578231292517,0.963838383838383
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061015002,10128,NEW YORK,NY,0.847470238095238,0.806896551724137,0.836065573770491,0.842954686530105
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061015200,10128,NEW YORK,NY,1.0,1.0,1.0,1.0
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061015400,10128,NEW YORK,NY,1.0,1.0,1.0,1.0
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061015601,10128,NEW YORK,NY,1.0,1.0,1.0,1.0
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061015602,10128,NEW YORK,NY,0.557377049180327,0.260869565217391,0.538461538461538,0.550724637681159
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061015801,10128,NEW YORK,NY,1.0,1.0,1.0,1.0
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061015802,10128,NEW YORK,NY,0.361148497083894,0.285714285714285,0.19090909090909,0.350993377483443
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061016001,10128,NEW YORK,NY,1.0,1.0,1.0,1.0
10128.0,10128.0,10128,10128.0,10128 Upper East Side (Manhattan),1.0,1.0,83.0,36061016002,10128,NEW YORK,NY,0.141829393627954,0.131578947368421,0.146666666666666,0.141459074733096
10152.0,10022.0,10152,10152.0,10152 Gramercy Park - Murray Hill (Manhattan),1.0,1.0,92.0,36061010000,10152,NEW YORK,NY,0.0,0.0514208389715832,0.0471204188481675,0.0251182033096926
10153.0,10022.0,10153,10153.0,,,1.0,92.0,36061011202,10153,NEW YORK,NY,0.0,0.103703703703703,0.117117117117117,0.0595092024539877
10154.0,10022.0,10154,10154.0,,,1.0,92.0,36061010000,10154,NEW YORK,NY,0.0,0.0351826792963464,0.0418848167539267,0.0177304964539007
10162.0,10075.0,10162,10162.0,10162 Upper East Side (Manhattan),1.0,1.0,82.0,36061013200,10162,NEW YORK,NY,0.258438493895557,0.0350404312668463,0.016867469879518,0.241051932023165
10165.0,10017.0,10165,10165.0,,,2.0,91.0,36061008200,10165,NEW YORK,NY,0.0,0.280495552731893,0.20242914979757,0.15950024338796
10167.0,10017.0,10167,10167.0,,,2.0,91.0,36061009200,10167,NEW YORK,NY,0.0,0.0302721088435374,0.0185185185185185,0.0111071723974949
10168.0,10017.0,10168,10168.0,,,2.0,91.0,36061008000,10168,NEW YORK,NY,0.0,0.215698787492022,0.0246913580246913,0.0616365568544102
10169.0,10017.0,10169,10169.0,10169 Gramercy Park - Murray Hill (Manhattan),1.0,2.0,91.0,36061009200,10169,NEW YORK,NY,0.0,0.082312925170068,0.114814814814814,0.032258064516129
10169.0,10017.0,10169,10169.0,10169 Gramercy Park - Murray Hill (Manhattan),1.0,2.0,91.0,36061009400,10169,NEW YORK,NY,0.0,0.000775494377665761,0.0,0.000674081563869228
10170.0,10017.0,10170,10170.0,10170 Gramercy Park - Murray Hill (Manhattan),1.0,2.0,91.0,36061009200,10170,NEW YORK,NY,0.0,0.0863945578231292,0.0592592592592592,0.031903580290677
10171.0,10017.0,10171,10171.0,,,2.0,91.0,36061009200,10171,NEW YORK,NY,0.0,0.0149659863945578,0.0074074074074074,0.00543542479026349
10172.0,10017.0,10172,10172.0,,,2.0,91.0,36061009200,10172,NEW YORK,NY,0.0,0.0187074829931972,0.0296296296296296,0.00744416873449131
10173.0,10017.0,10173,10173.0,,,2.0,91.0,36061009400,10173,NEW YORK,NY,0.0,0.0255913144629701,0.0340557275541795,0.0259521402089652
10174.0,10017.0,10174,10174.0,,,2.0,91.0,36061009200,10174,NEW YORK,NY,0.0,0.120408163265306,0.037037037037037,0.043010752688172
10177.0,10017.0,10177,10177.0,,,2.0,91.0,36061009400,10177,NEW YORK,NY,0.0,0.0263668088406359,0.0185758513931888,0.0249410178631614
10199.0,10001.0,10199,10199.0,,,22.0,84.0,36061009700,10199,NEW YORK,NY,0.0,0.185714285714285,0.0211267605633802,0.00536372779081461
10199.0,10001.0,10199,10199.0,,,22.0,84.0,36061009900,10199,NEW YORK,NY,0.0,0.00288392213410237,0.0050125313283208,0.000792497688548408
10199.0,10001.0,10199,10199.0,,,22.0,84.0,36061010300,10199,NEW YORK,NY,0.0,0.0942528735632183,0.0271493212669683,0.0150995195607412
10271.0,10005.0,10271,10271.0,10271 Lower Manhattan (Manhattan),1.0,19.0,100.0,36061000700,10271,NEW YORK,NY,0.0,0.0668859649122807,0.00699300699300699,0.0138655932013865
10278.0,10007.0,10278,10278.0,,,13.0,102.0,36061003100,10278,NEW YORK,NY,0.0,0.0685579196217494,0.0416666666666666,0.0241007194244604
10279.0,10007.0,10279,10279.0,10279 Lower Manhattan (Manhattan),1.0,13.0,102.0,36061002100,10279,NEW YORK,NY,0.0,0.0480646533390046,0.0140562248995983,0.0101643232254785
10280.0,10280.0,10280,10280.0,,,0.0,104.0,36061031703,10280,NEW YORK,NY,0.136535662299854,0.0101626016260162,0.0193798449612403,0.114456391875746
10280.0,10280.0,10280,10280.0,,,0.0,104.0,36061031704,10280,NEW YORK,NY,0.946876328091797,0.970149253731343,0.936170212765957,0.947095435684647
10282.0,10282.0,10282,10282.0,10282 Lower Manhattan (Manhattan),1.0,1.0,105.0,36061003900,10282,NEW YORK,NY,0.0,0.00204081632653061,0.00236966824644549,0.000421141292903769
10282.0,10282.0,10282,10282.0,10282 Lower Manhattan (Manhattan),1.0,1.0,105.0,36061031703,10282,NEW YORK,NY,0.817758369723435,0.558943089430894,0.767441860465116,0.784229390681003
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085000300,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085000700,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085000900,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085001100,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085001700,10301,STATEN ISLAND,NY,0.712396694214876,1.0,0.956521739130434,0.741124260355029
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085002100,10301,STATEN ISLAND,NY,0.108601216333622,0.326530612244897,0.262886597938144,0.145473758365621
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085003300,10301,STATEN ISLAND,NY,0.249814677538917,0.612903225806451,0.135802469135802,0.25119780971937
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085003900,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085004700,10301,STATEN ISLAND,NY,0.655511811023622,0.91578947368421,0.80392156862745,0.683304647160068
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085005900,10301,STATEN ISLAND,NY,0.978070175438596,1.0,1.0,0.979389942291838
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085006700,10301,STATEN ISLAND,NY,0.799635701275045,0.808988764044943,0.821428571428571,0.801287208366854
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085007500,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085007700,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085008100,10301,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085009700,10301,STATEN ISLAND,NY,0.0,0.0,0.00704225352112676,0.000628140703517587
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085012100,10301,STATEN ISLAND,NY,0.0168290522586359,0.010752688172043,0.0,0.0161550888529886
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085014700,10301,STATEN ISLAND,NY,0.278110944527736,0.169491525423728,0.5,0.275124732715609
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085016901,10301,STATEN ISLAND,NY,0.778915046059365,0.358974358974358,0.728813559322033,0.733738074588031
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085017700,10301,STATEN ISLAND,NY,0.209511568123393,0.025,0.032258064516129,0.204158004158004
10301.0,10301.0,10301,10301.0,10301 Stapleton - St. George (Staten Island),1.0,1.0,168.0,36085018100,10301,STATEN ISLAND,NY,0.0,0.016,0.0,0.00127959053103007
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085013302,10302,STATEN ISLAND,NY,0.0389755011135857,0.103942652329749,0.0704225352112676,0.0552884615384615
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085014100,10302,STATEN ISLAND,NY,0.129398410896708,0.0285714285714285,0.259259259259259,0.132989690721649
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085015100,10302,STATEN ISLAND,NY,0.0327985739750445,0.0445544554455445,0.240963855421686,0.0394896719319562
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085020100,10302,STATEN ISLAND,NY,0.61080586080586,0.931623931623931,0.619047619047619,0.641087130295763
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085020700,10302,STATEN ISLAND,NY,0.986784140969162,0.970588235294117,0.965811965811965,0.983673469387755
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085021300,10302,STATEN ISLAND,NY,0.984076433121019,0.976878612716763,0.935483870967741,0.982758620689655
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085024700,10302,STATEN ISLAND,NY,0.979522184300341,0.961538461538461,0.95,0.975540921919096
10302.0,10302.0,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165.0,36085025100,10302,STATEN ISLAND,NY,0.375744450460205,0.823529411764705,0.6,0.385548523206751
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085020700,10303,STATEN ISLAND,NY,0.013215859030837,0.0294117647058823,0.0341880341880341,0.0163265306122448
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085021300,10303,STATEN ISLAND,NY,0.0159235668789808,0.0231213872832369,0.064516129032258,0.0172413793103448
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085022300,10303,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085023100,10303,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085023900,10303,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085024700,10303,STATEN ISLAND,NY,0.0204778156996587,0.0384615384615384,0.05,0.0244590780809031
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085029102,10303,STATEN ISLAND,NY,0.0,0.011049723756906,0.0,0.00286123032904148
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085030301,10303,STATEN ISLAND,NY,0.0582901554404145,0.27906976744186,0.0303030303030303,0.0629159104658197
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085030302,10303,STATEN ISLAND,NY,0.909197422378441,0.921052631578947,1.0,0.911062906724511
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085031901,10303,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085031902,10303,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10303.0,10303.0,10303,10303.0,10303 Port Richmond (Staten Island),1.0,1.0,166.0,36085032300,10303,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085000600,10304,STATEN ISLAND,NY,0.017585931254996,0.205298013245033,0.2,0.0449897750511247
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085001700,10304,STATEN ISLAND,NY,0.287603305785123,0.0,0.0434782608695652,0.25887573964497
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085002100,10304,STATEN ISLAND,NY,0.891398783666377,0.673469387755102,0.737113402061855,0.854526241634378
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085002700,10304,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085002900,10304,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085003300,10304,STATEN ISLAND,NY,0.750185322461082,0.387096774193548,0.864197530864197,0.748802190280629
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085004000,10304,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085004700,10304,STATEN ISLAND,NY,0.333661417322834,0.0842105263157894,0.196078431372549,0.30722891566265
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085005000,10304,STATEN ISLAND,NY,0.88021534320323,0.891891891891891,0.878048780487804,0.881194029850746
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085009601,10304,STATEN ISLAND,NY,0.667135819845179,0.240506329113924,0.835820895522388,0.660342717258261
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085009602,10304,STATEN ISLAND,NY,0.585899513776337,0.603603603603603,0.722222222222222,0.59581881533101
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085011401,10304,STATEN ISLAND,NY,0.0653543307086614,0.217391304347826,0.00884955752212389,0.0681818181818181
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085017700,10304,STATEN ISLAND,NY,0.688517566409597,0.85,0.935483870967741,0.694386694386694
10304.0,10304.0,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169.0,36085018100,10304,STATEN ISLAND,NY,0.231434751261715,0.216,0.254901960784313,0.230966090850927
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085000600,10305,STATEN ISLAND,NY,0.982414068745003,0.794701986754966,0.8,0.955010224948875
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085000800,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085001800,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085002001,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085002002,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085003600,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085005000,10305,STATEN ISLAND,NY,0.119784656796769,0.108108108108108,0.121951219512195,0.118805970149253
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085006400,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085007000,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085007400,10305,STATEN ISLAND,NY,1.0,1.0,1.0,1.0
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085009601,10305,STATEN ISLAND,NY,0.33286418015482,0.759493670886075,0.164179104477611,0.339657282741738
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085009602,10305,STATEN ISLAND,NY,0.414100486223662,0.396396396396396,0.277777777777777,0.404181184668989
10305.0,10305.0,10305,10305.0,10305 Stapleton - St. George (Staten Island),1.0,1.0,170.0,36085011201,10305,STATEN ISLAND,NY,0.642146017699115,0.756756756756756,0.367647058823529,0.641304347826086
