MODZCTA,mod_idx,week,Grocery&Pharmacies_visits_weekly,Retails_visits_weekly,Arts&Entertainment_visits_weekly,Restaurants&Bars_visits_weekly,Educations_visits_weekly,Healthcares_visits_weekly,others_visits_weekly,score_mean,score_median,score_std,gain_bias_mean,gain_bias_median,gain_bias_std,loss_bias_mean,loss_bias_median,loss_bias_std,loss_aversion_scores_mean,loss_aversion_scores_median,loss_aversion_scores_std,rescale_avail_mean,rescale_avail_median,rescale_avail_std,rescale_realistic_mean,rescale_realistic_median,rescale_realistic_std,agency_mean,agency_median,agency_std,regulated_tdscores_mean,regulated_tdscores_median,regulated_tdscores_std,regulated_agency_mean,regulated_agency_median,regulated_agency_std,regulated_loss_mean,regulated_loss_median,regulated_loss_std,modzcta_count,weighted_estimated_average_age,median_age,Black,Hispanic,Household_income,Bachelor,Household_num,Population,No_health_insurance,No_vehicles,No_health_insurance_rate,No_vehicles_rate,regulated_tdscores_mode,regulated_loss_mode,regulated_agency_mode,NEIGHBORHOOD_NAME,BOROUGH_GROUP,label,lat,lon,COVID_CONFIRMED_CASE_COUNT_final,COVID_PROBABLE_CASE_COUNT_final,COVID_CASE_COUNT_final,COVID_CONFIRMED_CASE_RATE_final,COVID_CASE_RATE_final,POP_DENOMINATOR,COVID_DEATH_COUNT_final,COVID_DEATH_RATE_final,borough,CASE_COUNT,DEATH_COUNT,borough_case_count,id,borough_death_count,CASE_COUNT_log,DEATH_COUNT_log,borough_case_count_log,borough_death_count_log,Date,StringencyIndex_WeightedAverage,longitude,latitude,Grocery&Pharmacies_visits_weekly_lag1,Retails_visits_weekly_lag1,Arts&Entertainment_visits_weekly_lag1,Restaurants&Bars_visits_weekly_lag1,Educations_visits_weekly_lag1,Healthcares_visits_weekly_lag1,others_visits_weekly_lag1
10001,84,0,271.6629818071155,951.2255440880524,2148.4563223656633,2009.6991343622733,179.00577868714166,272.669567440569,655.6963774029223,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,20475.0,224.0,3486.0,100,36.0,9.92695990872127,5.4116460518550396,8.156510226079966,3.58351893845611,2020-03-22,67.99142857142857,985043.1051800177,212772.63190341386,,,,,,,
10001,84,1,199.52106387628817,521.5949938664422,2003.0637434969208,1753.7699870073586,172.7711812905099,265.27245019787733,485.1088368887671,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,30141.0,1516.0,3811.0,101,213.0,10.313641650130425,7.323830566202317,8.24564690087386,5.3612921657094255,2020-03-29,82.41,985043.1051800177,212772.63190341386,271.6629818071155,951.2255440880524,2148.4563223656633,2009.6991343622733,179.00577868714166,272.669567440569,655.6963774029223
10001,84,2,201.01494013179249,648.7939495150042,3074.566910321907,2106.83250626297,100.9213768115942,133.40611974474172,616.855497355945,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,36099.0,4271.0,4055.0,102,527.0,10.494020443106272,8.359603270841466,8.307705966549513,6.267200548541362,2020-04-05,82.41,985043.1051800177,212772.63190341386,199.52106387628817,521.5949938664422,2003.0637434969208,1753.7699870073586,172.7711812905099,265.27245019787733,485.1088368887671
10001,84,3,174.03813581261323,603.9301583964005,1608.8223886221322,1535.6347727289408,109.97243788323104,215.86198976094624,463.6762617538324,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,34170.0,5422.0,3481.0,103,672.0,10.439103345109338,8.598220030058611,8.15507488781144,6.51025834052315,2020-04-12,82.41,985043.1051800177,212772.63190341386,201.01494013179249,648.7939495150042,3074.566910321907,2106.83250626297,100.9213768115942,133.40611974474172,616.855497355945
10001,84,4,176.94855196403185,529.128854302877,1638.8917429420455,1344.1454885947585,127.80375402754078,153.56463601532568,597.9055845122584,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,22962.0,4056.0,2310.0,104,504.0,10.041595954653758,8.30795254527102,7.745002803515839,6.222576268071369,2020-04-19,82.41,985043.1051800177,212772.63190341386,174.03813581261323,603.9301583964005,1608.8223886221322,1535.6347727289408,109.97243788323104,215.86198976094624,463.6762617538324
10001,84,5,200.7149804651834,447.7429827360163,1398.9021885916377,1466.3478811968075,122.46893874029335,249.14707274181737,625.090332913595,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,18273.0,2710.0,2185.0,105,383.0,9.813179839504594,7.904703913873747,7.68937110752969,5.948034989180646,2020-04-26,82.41,985043.1051800177,212772.63190341386,176.94855196403185,529.128854302877,1638.8917429420455,1344.1454885947585,127.80375402754078,153.56463601532568,597.9055845122584
10001,84,6,219.6043222745212,588.3559940089754,1559.3354978878886,1915.2162672026084,108.41661807437792,193.53284791789517,641.2124172640542,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,13107.0,1806.0,1608.0,106,245.0,9.480901717619545,7.498869733976931,7.382746449738912,5.501258210544727,2020-05-03,82.41,985043.1051800177,212772.63190341386,200.7149804651834,447.7429827360163,1398.9021885916377,1466.3478811968075,122.46893874029335,249.14707274181737,625.090332913595
10001,84,7,131.73726668068775,754.0077986839003,1681.1560989983568,1404.74076938055,93.48325376482263,185.5292650220869,476.76603484489846,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,7889.0,1084.0,1009.0,107,152.0,8.97322466309509,6.988413181999592,6.9167150203536085,5.0238805208462765,2020-05-10,82.41,985043.1051800177,212772.63190341386,219.6043222745212,588.3559940089754,1559.3354978878886,1915.2162672026084,108.41661807437792,193.53284791789517,641.2124172640542
10001,84,8,165.19430617817716,524.213520032843,1382.68799627591,1564.7315511791955,82.82333656908008,208.3262412567562,459.87453471682915,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,6678.0,693.0,896.0,108,106.0,8.8065738205036,6.541029999189903,6.79794041297493,4.663439094112067,2020-05-17,80.82000000000001,985043.1051800177,212772.63190341386,131.73726668068775,754.0077986839003,1681.1560989983568,1404.74076938055,93.48325376482263,185.5292650220869,476.76603484489846
10001,84,9,145.5057816498253,648.9687021368218,1237.2609014626112,1624.3429131476316,182.21623496051143,210.97338472579312,600.2283156924295,9.363636363636363,9.5,3.016548872398241,1.9545454545454544,2.0,1.0900971004051374,1.6363636363636365,2.0,1.0486024506776148,3.590909090909091,3.5,1.5934117606447613,4.845598845598846,5.166666666666666,6.958339290975035,5.474747474747475,4.0,6.328727193840617,10.32034632034632,8.944444444444445,12.484265384029516,58.52272727272727,59.375,18.853430452489008,66.12554112554113,63.97569444444444,19.506664662546115,59.84848484848485,58.333333333333336,26.55686267741269,22.0,39.1988986130683,39.5,2117,4973,101409.0,9303,14273,26966,800,12298,0.0296669880590373,0.8616268478946262,60.60606060606061,56.56565656565657,63.2936507936508,Chelsea/NoMad/West Chelsea,Manhattan,"10001, 10118",40.750693,-73.997137,9463,2379,11842,34269.98,42885.46,27613.09,68,246.26,MN,6001.0,463.0,871.0,109,59.0,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,2020-05-24,78.7,985043.1051800177,212772.63190341386,165.19430617817716,524.213520032843,1382.68799627591,1564.7315511791955,82.82333656908008,208.3262412567562,459.87453471682915
