MODZCTA,label,geometry,agency_mode_rescale,agency_diff_mode,agency_mode_bin,agency_diff_mode_bin,bivariate_class,agency_mode,agency_diff_mode,agency_mode_bin,agency_diff_mode_bin,bivariate_class
10001,"10001, 10118","POLYGON ((987646 210359.99999994, 987522 210135.99999994, 987296 210261.99999994, 987334 210529.99999994, 986752 210853.99999994, 986628 210627.99999994, 986502 210403.99999994, 986448 210305.99999995, 985652 210721.99999994, 984916 211137.99999994, 984850 211019.99999994, 984802 211045.99999993, 984928 211275.99999994, 984564 211475.99999994, 984140 211707.99999995, 984014 211481.99999995, 983228 211923.99999994, 983074 212007.99999994, 982442 212359.99999994, 982304 212117.99999994, 982044 212251.99999994, 982016 212267.99999994, 981988 212323.99999994, 981964 212383.99999994, 981948 212445.99999995, 981946 212453.99999995, 981944 212459.99999994, 981936 212507.99999995, 981930 212571.99999994, 981932 212633.99999994, 981946 212741.99999994, 981966 212847.99999994, 981992 212951.99999995, 982020 213057.99999994, 982054 213159.99999995, 982126 213405.99999995, 982198 213667.99999994, 982272 213917.99999995, 982292 213981.99999995, 982316 214041.99999994, 982348 214101.99999994, 982382 214157.99999995, 982664 214675.99999994, 982752 214835.99999994, 982886 215079.99999994, 983152 215557.99999994, 983294 215813.99999995, 983336 215889.99999993, 983430 216071.99999994, 983462 216049.99999993, 984232 215583.99999994, 984212 215547.99999995, 984088 215323.99999995, 983958 215095.99999994, 983834 214871.99999995, 984024 214765.99999994, 984244 214935.99999994, 984400 214849.99999994, 984744 214659.99999994, 984622 214435.99999994, 984886 214287.99999994, 984912 214273.99999994, 984924 214267.99999994, 984934 214261.99999994, 984948 214255.99999994, 985046 214205.99999995, 985070 214191.99999995, 985410 213999.99999994, 986196 213561.99999994, 986320 213787.99999994, 987106 213351.99999994, 986984 213125.99999994, 987636 212761.99999994, 987770 212685.99999994, 987810 212665.99999994, 988662 212195.99999994, 988528 211953.99999994, 988394 211709.99999995, 988268 211483.99999994, 988144 211259.99999995, 988020 211035.99999994, 987896 210809.99999994, 987770 210583.99999995, 987646 210359.99999994))",8.507936508,0.047458714,0,0,0,6.505050505,0.131313131,0,0,0
10002,10002,"POLYGON ((985342 197657.99999995, 985336 197687.99999994, 985318 197771.99999994, 985314 197791.99999994, 985302 197849.99999994, 985300 197865.99999994, 985252 197857.99999994, 985246 197889.99999993, 985242 197911.99999994, 985222 198021.99999993, 985158 198375.99999994, 985144 198439.99999994, 985132 198503.99999994, 985126 198535.99999994, 985116 198591.99999994, 985110 198627.99999994, 985096 198703.99999995, 985050 198967.99999995, 984998 199211.99999994, 984946 199411.99999994, 984942 199431.99999994, 985056 199631.99999994, 985136 199783.99999993, 985212 199949.99999994, 985296 200133.99999994, 985318 200165.99999994, 985342 200219.99999995, 985412 200369.99999994, 985518 200599.99999994, 985690 201029.99999994, 985802 201393.99999994, 985884 201647.99999995, 985894 201679.99999994, 985902 201707.99999994, 985908 201729.99999994, 985970 201933.99999994, 986044 202187.99999994, 986090 202349.99999994, 986096 202371.99999995, 986118 202449.99999994, 986164 202619.99999994, 986292 203069.99999994, 986300 203099.99999994, 986320 203091.99999994, 986412 203053.99999994, 986646 202959.99999994, 986668 202949.99999994, 986738 202921.99999995, 986946 202839.99999995, 987190 202747.99999993, 987366 202673.99999994, 987400 202659.99999994, 987426 202649.99999994, 987614 202573.99999994, 987816 202491.99999994, 988052 202409.99999994, 988264 202315.99999994, 988498 202221.99999994, 988734 202127.99999994, 988962 202037.99999994, 989194 201945.99999994, 989432 201849.99999994, 989772 201715.99999994, 989888 201669.99999995, 990140 201567.99999994, 990150 201585.99999994, 990220 201717.99999994, 990248 201769.99999994, 990272 201813.99999993, 990284 201837.99999994, 990492 201717.99999995, 990768 201571.99999994, 990858 201537.99999994, 990984 201471.99999995, 991168 201375.99999994, 991154 201221.99999995, 991154 201185.99999994, 991186 201181.99999995, 991204 201177.99999995, 991220 201175.99999994, 991252 201169.99999994, 991266 201169.99999994, 991278 201171.99999994, 991592 201145.99999994, 991544 200955.99999994, 991492 200763.99999993, 991440 200573.99999995, 991386 200383.99999994, 991328 200195.99999994, 991270 200007.99999994, 991208 199819.99999995, 991144 199633.99999994, 991138 199617.99999994, 991136 199607.99999993, 991128 199589.99999994, 991122 199569.99999994, 991118 199561.99999994, 991112 199543.99999994, 990958 199107.99999995, 990960 199103.99999995, 990912 198965.99999994, 990890 198897.99999994, 990870 198845.99999994, 990858 198831.99999994, 990818 198721.99999994, 990784 198645.99999994, 990764 198603.99999995, 990752 198581.99999994, 990706 198509.99999994, 990676 198465.99999994, 990628 198407.99999994, 990610 198385.99999994, 990564 198337.99999994, 990480 198255.99999995, 990426 198207.99999994, 990398 198183.99999994, 990378 198167.99999994, 990350 198153.99999994, 990328 198143.99999995, 990298 198133.99999994, 990278 198129.99999994, 990246 198127.99999994, 990178 198121.99999994, 990134 198117.99999994, 990020 198107.99999994, 990014 198107.99999994, 989992 198105.99999994, 989784 198087.99999993, 989716 198081.99999994, 989702 198079.99999995, 989704 198053.99999995, 989654 198049.99999994, 989438 198027.99999994, 989450 197885.99999994, 988946 197819.99999994, 988786 197799.99999994, 988548 197769.99999995, 987978 197697.99999994, 987532 197641.99999994, 987528 197637.99999994, 987468 197629.99999995, 987454 197633.99999994, 987444 197641.99999994, 987440 197647.99999993, 987400 197915.99999994, 987398 197917.99999994, 987392 197919.99999994, 987384 197921.99999995, 987378 197929.99999994, 987372 197937.99999994, 987356 197935.99999993, 987328 197931.99999994, 987200 197911.99999995, 987172 197907.99999994, 987140 197901.99999995, 987094 197893.99999994, 986978 197871.99999994, 986880 197851.99999994, 986804 197835.99999995, 986726 197823.99999993, 986648 197809.99999994, 986550 197789.99999995, 986532 197785.99999995, 986494 197775.99999994, 986490 197785.99999995, 986484 197799.99999994, 986474 197819.99999993, 986466 197837.99999993, 986454 197867.99999994, 986464 197869.99999994, 986494 197877.99999994, 986514 197881.99999995, 986530 197885.99999994, 986518 197971.99999994, 986490 198165.99999995, 986474 198279.99999995, 986444 198277.99999994, 986414 198273.99999994, 986352 198253.99999994, 986334 198247.99999994, 986300 198239.99999994, 986266 198231.99999994, 986250 198227.99999994, 985874 198151.99999994, 985886 197979.99999993, 985908 197761.99999994, 985342 197657.99999995))",23.11111111,0.121853455,2,0,6,20.18181818,0.252525253,2,0,6
10005,10005,"POLYGON ((982126 195467.99999995, 982080 195429.99999994, 982072 195437.99999995, 982044 195469.99999995, 981882 195651.99999995, 981758 195793.99999994, 981732 195823.99999994, 981628 195955.99999994, 981782 196075.99999994, 981776 196105.99999994, 981746 196239.99999994, 981482 196179.99999995, 981070 196139.99999994, 981048 196109.99999994, 981082 196425.99999995, 981148 196593.99999994, 980958 196691.99999994, 980812 196777.99999993, 980782 196771.99999994, 980938 197019.99999994, 981006 197131.99999994, 981132 197331.99999994, 981196 197435.99999995, 981242 197509.99999993, 981328 197639.99999994, 981572 197495.99999995, 981720 197691.99999994, 981784 197599.99999993, 981724 197529.99999994, 981652 197443.99999993, 981958 197117.99999995, 981854 196979.99999994, 982274 196627.99999994, 982370 196755.99999994, 982580 196543.99999995, 982718 196415.99999994, 982584 196291.99999994, 982810 196107.99999994, 982934 196211.99999993, 982972 196189.99999994, 982984 196181.99999994, 982958 196161.99999994, 982782 196013.99999995, 982534 195803.99999994, 982328 195633.99999994, 982126 195467.99999995))",10.84624018,-0.511784512,0,0,0,12.4040404,-0.444444444,2,0,6
10025,10025,"POLYGON ((993512 226771.99999994, 993386 226541.99999995, 993158 226667.99999994, 992992 226759.99999994, 992832 226847.99999994, 992812 226859.99999994, 992794 226869.99999994, 992752 226891.99999994, 992598 226977.99999994, 992620 227017.99999994, 992632 227037.99999994, 992644 227059.99999994, 992658 227081.99999994, 992670 227103.99999993, 991906 227487.99999993, 991852 227391.99999994, 991812 227413.99999994, 991626 227517.99999994, 991448 227615.99999994, 991420 227631.99999995, 991392 227645.99999994, 991024 227849.99999993, 990706 228025.99999994, 990678 228041.99999993, 990592 228089.99999994, 990634 228141.99999994, 990634 228177.99999994, 990636 228347.99999994, 990638 228427.99999994, 990646 228507.99999994, 990658 228589.99999994, 990666 228623.99999994, 990670 228659.99999995, 990678 228693.99999994, 990686 228729.99999995, 990698 228763.99999994, 990710 228797.99999994, 990724 228831.99999994, 990740 228863.99999995, 990756 228895.99999994, 990782 228945.99999995, 990810 228993.99999995, 990840 229041.99999995, 990870 229087.99999994, 990914 229109.99999994, 991168 229287.99999995, 991396 229487.99999995, 991386 229525.99999994, 991398 229553.99999994, 991408 229583.99999994, 991414 229615.99999994, 991418 229645.99999994, 991420 229677.99999994, 991420 229709.99999995, 991418 229739.99999994, 991412 229771.99999994, 991414 229849.99999993, 991422 229929.99999995, 991436 230007.99999994, 991458 230085.99999995, 991486 230159.99999995, 991522 230231.99999994, 991562 230299.99999993, 991724 230565.99999994, 991832 230703.99999993, 991848 230721.99999993, 992104 230949.99999993, 992116 230965.99999994, 992140 230995.99999994, 992170 231035.99999994, 992196 231079.99999994, 992216 231123.99999994, 992480 231599.99999994, 992742 232067.99999994, 992954 232507.99999994, 993084 232835.99999994, 993118 232917.99999994, 993166 233041.99999994, 993210 233147.99999994, 993218 233165.99999995, 993274 233287.99999994, 993382 233511.99999994, 993424 233589.99999995, 993468 233665.99999994, 993516 233739.99999994, 993714 233961.99999994, 993728 233949.99999995, 993830 233897.99999994, 993972 233817.99999994, 994216 233671.99999994, 994244 233655.99999994, 994108 233413.99999994, 993982 233183.99999994, 994008 233169.99999994, 994132 233099.99999994, 994154 233087.99999994, 994644 232815.99999993, 994768 232747.99999994, 994894 232975.99999994, 995372 232721.99999994, 995434 232839.99999994, 995500 232967.99999994, 995764 233443.99999994, 995892 233675.99999995, 995984 233899.99999994, 996086 234167.99999995, 996096 234195.99999994, 996106 234225.99999994, 996112 234255.99999995, 996116 234285.99999994, 996118 234317.99999994, 996118 234347.99999994, 996114 234359.99999994, 996112 234371.99999995, 996106 234383.99999994, 996102 234393.99999994, 996092 234411.99999995, 996082 234427.99999994, 996070 234441.99999995, 996056 234457.99999994, 995800 234613.99999995, 995928 234845.99999994, 996196 234697.99999994, 996310 234633.99999994, 996716 234407.99999994, 996588 234177.99999994, 996462 233947.99999994, 996336 233719.99999994, 996208 233489.99999995, 996080 233261.99999994, 995954 233033.99999994, 995828 232779.99999994, 995818 232739.99999994, 995812 232701.99999994, 995806 232659.99999994, 995802 232619.99999994, 995800 232579.99999994, 995802 232539.99999995, 995804 232499.99999995, 995806 232457.99999994, 995810 232389.99999994, 995812 232343.99999994, 995822 232159.99999994, 995808 231873.99999994, 995688 231641.99999994, 995560 231411.99999994, 995422 231161.99999995, 995306 230953.99999995, 995708 230731.99999995, 995580 230505.99999994, 995454 230273.99999994, 995316 230025.99999994, 995180 229781.99999993, 995118 229667.99999994, 995054 229551.99999995, 994926 229323.99999994, 994800 229093.99999995, 994672 228865.99999994, 994544 228641.99999994, 994502 228559.99999994, 994472 228505.99999995, 994434 228437.99999994, 994298 228193.99999995, 994272 228145.99999994, 994170 227957.99999994, 994028 227703.99999994, 993892 227457.99999994, 993768 227229.99999995, 993638 226999.99999994, 993512 226771.99999994), (994768 232747.99999994, 994638 232519.99999994, 995236 232195.99999993, 995304 232455.99999994, 994768 232747.99999994))",13.36363636,0.25974026,2,1,7,11.84848485,0.292929293,1,1,4
10029,10029,"POLYGON ((997976 225837.99999994, 997840 225591.99999994, 997478 225791.99999994, 997414 225827.99999994, 997390 225841.99999994, 997360 225857.99999994, 997150 225973.99999994, 997068 226019.99999994, 996942 226087.99999994, 996496 226337.99999994, 996632 226581.99999994, 996682 226669.99999994, 996762 226807.99999994, 996878 227015.99999994, 997018 227269.99999994, 997144 227493.99999994, 997220 227633.99999994, 997238 227663.99999994, 997270 227725.99999995, 997396 227953.99999994, 997522 228183.99999994, 997650 228413.99999995, 997786 228659.99999994, 997920 228905.99999995, 998050 229133.99999994, 998180 229363.99999994, 998254 229505.99999994, 998306 229601.99999994, 998352 229685.99999995, 998430 229825.99999994, 998562 230061.99999994, 998590 230113.99999994, 998604 230139.99999994, 998620 230165.99999994, 998634 230189.99999993, 998690 230293.99999994, 998698 230307.99999995, 998714 230337.99999994, 998728 230361.99999994, 998808 230505.99999994, 998820 230527.99999994, 998834 230551.99999994, 998846 230575.99999995, 998932 230729.99999994, 999072 230985.99999994, 999520 230737.99999995, 999928 230511.99999995, 999966 230491.99999995, 1000004 230469.99999995, 1000414 230241.99999994, 1000856 229995.99999994, 1001478 229651.99999994, 1001516 229631.99999994, 1001540 229617.99999995, 1002134 229289.99999995, 1002272 229535.99999994, 1002896 229189.99999994, 1002758 228943.99999994, 1002964 228829.99999994, 1003184 228705.99999995, 1003262 228651.99999994, 1003274 228641.99999994, 1003290 228627.99999994, 1003312 228607.99999995, 1003324 228595.99999995, 1003238 228533.99999994, 1003174 228487.99999994, 1003136 228459.99999995, 1003114 228443.99999994, 1003076 228415.99999994, 1003056 228401.99999994, 1002982 228345.99999994, 1002938 228315.99999993, 1002930 228309.99999994, 1002892 228285.99999994, 1002836 228241.99999994, 1002772 228193.99999994, 1002734 228163.99999994, 1002726 228157.99999994, 1002668 228111.99999994, 1002600 228049.99999994, 1002556 228009.99999994, 1002506 227961.99999994, 1002450 227909.99999994, 1002432 227891.99999994, 1002384 227849.99999995, 1002320 227793.99999995, 1002234 227715.99999994, 1002218 227701.99999995, 1002202 227685.99999994, 1002174 227657.99999994, 1002176 227657.99999995, 1002196 227637.99999993, 1002120 227561.99999994, 1002100 227581.99999994, 1002018 227499.99999995, 1001966 227403.99999994, 1001884 227255.99999995, 1001780 227069.99999994, 1001678 226887.99999994, 1001680 226885.99999995, 1001672 226869.99999994, 1001654 226797.99999995, 1001632 226735.99999994, 1001586 226599.99999994, 1001580 226583.99999995, 1001544 226475.99999995, 1001520 226407.99999995, 1001506 226363.99999994, 1001504 226357.99999994, 1001490 226319.99999995, 1001482 226293.99999995, 1001470 226259.99999994, 1001434 226181.99999995, 1001434 226179.99999994, 1001430 226173.99999994, 1001426 226165.99999994, 1001386 226075.99999994, 1001382 226067.99999994, 1001366 226043.99999994, 1001352 226023.99999994, 1001270 225901.99999994, 1001068 225603.99999994, 1000914 225371.99999993, 1000912 225371.99999994, 1000910 225369.99999993, 1000906 225367.99999994, 1000898 225363.99999994, 1000896 225359.99999994, 1000890 225355.99999995, 1000886 225351.99999994, 1000878 225347.99999994, 1000868 225341.99999994, 1000862 225335.99999994, 1000858 225335.99999995, 1000852 225329.99999994, 1000848 225325.99999995, 1000834 225317.99999994, 1000824 225309.99999994, 1000814 225303.99999995, 1000810 225299.99999994, 1000804 225295.99999994, 1000800 225291.99999995, 1000792 225287.99999994, 1000766 225267.99999994, 1000740 225251.99999994, 1000718 225233.99999994, 1000714 225229.99999993, 1000704 225225.99999995, 1000702 225223.99999995, 1000692 225217.99999994, 1000680 225207.99999994, 1000668 225199.99999994, 1000666 225199.99999994, 1000658 225193.99999994, 1000654 225189.99999994, 1000648 225187.99999994, 1000636 225179.99999994, 1000582 225145.99999994, 1000566 225135.99999995, 1000558 225131.99999994, 1000550 225127.99999994, 1000540 225119.99999994, 1000466 225071.99999994, 1000444 225057.99999994, 1000402 225027.99999995, 1000352 224993.99999994, 1000308 224963.99999995, 1000262 224933.99999994, 1000226 224907.99999994, 1000204 224891.99999994, 1000192 224883.99999993, 1000182 224875.99999994, 1000154 224849.99999994, 1000144 224841.99999994, 1000126 224823.99999995, 1000096 224797.99999995, 1000072 224775.99999994, 1000054 224757.99999994, 1000030 224737.99999995, 1000004 224711.99999994, 999990 224699.99999994, 999978 224683.99999994, 999968 224669.99999994, 999960 224653.99999994, 999950 224633.99999994, 999940 224615.99999994, 999926 224589.99999994, 999914 224567.99999994, 999882 224513.99999994, 999884 224505.99999994, 999878 224521.99999994, 999860 224535.99999995, 999824 224487.99999994, 999804 224497.99999994, 999788 224507.99999994, 999770 224519.99999994, 999744 224535.99999995, 999580 224629.99999994, 999558 224639.99999995, 999696 224889.99999994, 999042 225255.99999994, 998896 225337.99999994, 998568 225517.99999995, 998544 225531.99999994, 998422 225597.99999994, 997976 225837.99999994))",13.16017316,0.278338945,2,1,7,11.03030303,0.363636364,1,1,4
10302,10302,"POLYGON ((943786 169177.99999993, 943788 169237.99999995, 943798 169379.99999993, 943822 169727.99999994, 943878 169999.99999995, 943882 170025.99999994, 943966 170459.99999994, 943982 170551.99999995, 944000 170645.99999995, 944024 170737.99999993, 944050 170829.99999994, 944086 170947.99999994, 944104 170957.99999995, 944182 171005.99999994, 944402 171729.99999994, 944480 171989.99999994, 944410 171945.99999993, 944396 171935.99999994, 944528 172361.99999994, 944542 172355.99999994, 944580 172343.99999993, 944584 172331.99999994, 944602 172321.99999994, 944622 172317.99999995, 944650 172311.99999994, 944680 172307.99999993, 944690 172309.99999994, 944708 172321.99999994, 944732 172347.99999994, 944740 172357.99999994, 944752 172385.99999994, 944752 172401.99999994, 944734 172497.99999994, 944728 172549.99999994, 944736 172569.99999994, 944758 172589.99999994, 944798 172601.99999994, 944814 172597.99999994, 944826 172585.99999995, 944964 172611.99999994, 944984 172509.99999994, 945038 172529.99999994, 945066 172617.99999994, 945112 172661.99999994, 945184 172691.99999994, 945316 172719.99999994, 945414 172743.99999995, 945592 172769.99999993, 945602 172743.99999995, 945618 172747.99999994, 945622 172787.99999994, 945732 172799.99999994, 946070 172839.99999994, 946082 172843.99999994, 946096 172851.99999995, 946108 172859.99999994, 946118 172869.99999994, 946126 172879.99999995, 946134 172893.99999994, 946126 172947.99999994, 946588 173065.99999994, 946588 173073.99999994, 946784 173123.99999994, 946786 173115.99999994, 946964 173161.99999995, 946978 173113.99999994, 947202 173099.99999995, 947210 173055.99999993, 947224 173037.99999994, 947252 173021.99999994, 947276 173003.99999994, 947300 172999.99999993, 947342 172989.99999994, 947370 172989.99999994, 947388 172989.99999994, 947410 173001.99999995, 947434 173015.99999994, 947460 173031.99999995, 947474 173051.99999994, 947500 173063.99999994, 947506 173093.99999994, 947692 173071.99999994, 947798 173057.99999993, 947824 173053.99999994, 947766 172949.99999994, 947872 172845.99999994, 947966 172813.99999994, 948120 172735.99999994, 948136 172761.99999994, 948178 172737.99999994, 948206 172721.99999994, 948194 172701.99999993, 948364 172595.99999994, 948386 172647.99999995, 948468 172621.99999994, 948496 172617.99999994, 948500 172553.99999994, 948690 172561.99999994, 948696 172521.99999994, 948772 172527.99999994, 948858 172527.99999994, 948894 172461.99999994, 948894 172409.99999994, 948908 172399.99999994, 948936 172385.99999993, 948962 172219.99999993, 948996 172223.99999994, 948998 172207.99999994, 949006 172147.99999994, 949008 171965.99999994, 949010 171899.99999993, 949008 171887.99999994, 949006 171877.99999994, 949000 171863.99999994, 948988 171813.99999994, 948980 171787.99999994, 949034 171453.99999994, 948768 171479.99999993, 948752 171171.99999994, 948718 170503.99999994, 948592 170165.99999994, 948384 170145.99999994, 948322 170165.99999994, 948272 170075.99999994, 948226 169983.99999993, 948186 169887.99999994, 948150 169791.99999994, 948120 169693.99999994, 948036 169439.99999994, 948000 169323.99999994, 948034 169151.99999994, 948106 169159.99999993, 948142 169041.99999994, 948282 169061.99999994, 948364 168615.99999995, 948378 168595.99999994, 948382 168363.99999994, 948138 168411.99999995, 948086 168341.99999994, 948130 168311.99999994, 947970 167495.99999994, 947800 167491.99999994, 947730 167219.99999994, 947630 166841.99999994, 947612 166779.99999994, 947600 166715.99999994, 947592 166651.99999994, 947590 166585.99999994, 947592 166519.99999995, 947590 166419.99999994, 947896 166451.99999995, 947992 166459.99999994, 948030 166117.99999994, 948046 165951.99999994, 948058 165827.99999994, 947632 165789.99999994, 947586 166171.99999993, 947522 166169.99999994, 947452 166243.99999994, 947252 166057.99999994, 947090 165937.99999994, 946852 166107.99999994, 946620 166275.99999994, 946388 166451.99999995, 946312 165739.99999995, 946274 165745.99999994, 946062 165783.99999995, 945838 165821.99999994, 945770 165835.99999994, 945572 165869.99999994, 945546 165655.99999994, 945520 165659.99999994, 945304 165701.99999994, 944918 165783.99999994, 944890 165497.99999994, 944862 165223.99999995, 944854 165141.99999994, 944988 165113.99999994, 944956 164783.99999994, 944918 164503.99999994, 945048 164477.99999995, 944992 164199.99999994, 944934 163923.99999994, 944900 163929.99999994, 944734 163955.99999994, 944476 164003.99999994, 944218 164051.99999994, 943960 164087.99999994, 943706 164103.99999994, 943412 164123.99999994, 943350 164127.99999994, 943582 164687.99999995, 943884 164671.99999995, 943886 164705.99999994, 943910 164705.99999994, 943918 164851.99999994, 944052 164845.99999994, 944060 164909.99999995, 944084 165155.99999994, 944010 165155.99999994, 944002 165273.99999994, 943550 165297.99999994, 943320 165451.99999994, 943382 165533.99999994, 943182 165679.99999994, 942910 165315.99999994, 942644 164959.99999994, 942436 164681.99999994, 942378 164607.99999994, 942322 164531.99999994, 942270 164451.99999994, 942220 164371.99999994, 942176 164289.99999994, 942064 164295.99999994, 942036 164297.99999993, 942096 164401.99999995, 942146 164481.99999994, 942230 164593.99999994, 942346 164747.99999994, 942408 164829.99999994, 942504 164959.99999994, 942554 165025.99999995, 942656 165165.99999994, 942812 165369.99999994, 942822 165383.99999993, 942854 165425.99999993, 942998 165619.99999994, 943076 165721.99999994, 943094 165749.99999994, 943112 165777.99999994, 943240 165971.99999993, 943294 166073.99999994, 943316 166115.99999994, 943362 166201.99999995, 943412 166297.99999994, 943502 166507.99999994, 943582 166723.99999994, 943658 166987.99999994, 943744 167321.99999994, 943788 167487.99999993, 943802 167535.99999994, 943824 167641.99999994, 943832 167703.99999994, 943834 167737.99999994, 943850 167931.99999993, 943850 168045.99999994, 943820 168375.99999994, 943804 168525.99999994, 943792 168655.99999994, 943784 168785.99999994, 943780 168917.99999994, 943782 169047.99999994, 943786 169177.99999993), (943822 169229.99999994, 943786 169177.99999993, 943818 169169.99999994, 943872 169157.99999994, 944106 169097.99999994, 944286 169053.99999994, 944358 169353.99999994, 944402 169519.99999994, 944204 169569.99999994, 944192 169571.99999995, 944128 169583.99999994, 944102 169587.99999994, 944070 169585.99999994, 944032 169579.99999994, 944002 169569.99999995, 943966 169551.99999995, 943920 169513.99999994, 943892 169479.99999994, 943868 169443.99999993, 943838 169285.99999994, 943822 169229.99999994))",10.78787879,0.870931538,0,2,2,14.18181818,0.808080808,2,2,8
