,zip,week,localtrans,localtrans_1,localtrans_2,crosstrans,crosstrans_1,crosstrans_2,logpop,logpopdensity,logcase,logtest,logcumucaserate,black,hispanic,householdincome,bachelor,householdsize,totalvisitor,vaccoverage,age65plus,zip_char,Age,Risk_preference,score,gain_bias,loss_bias,rescale_avail,rescale_realistic,visits_weekly_diff,score_p,gain_bias_p,loss_bias_p,rescale_avail_p,rescale_realistic_p,case,test,cumucaserate
11,10304,1,0,0,0,0,0,1,10.5970846318764,8.29093689264965,-7.59810637224008,-3.24455267165818,0.03784,0.297890949072917,0.241216452596332,54199.0,0.122269978509671,2.74,0.134194612424409,0.0,0.14915787895447,10304,32.416666666666664,0.9166666666666666,10.791666666666666,1.7916666666666667,1.8333333333333333,4.414021164021164,2.2843915343915344,-34644.89520814273,11.791666666666666,2.791666666666667,2.833333333333333,21.414021164021165,19.284391534391535,0.0005014000000000005,0.03898600000000015,1.038565049176288
12,10453,1,0,0,1,3,1,2,11.2902817886977,10.4263746295591,-7.53548932099385,-3.87249464729474,0.035817,0.343090954522739,0.706109445277361,29136.0,0.0611069465267366,2.88,0.0915979510244878,0.0,0.0855322338830585,10453,33.22641509433962,0.4339622641509434,10.9811320754717,2.037735849056604,1.7735849056603774,5.926325247079964,5.334830787660977,-10702.662839713445,11.9811320754717,3.037735849056604,2.7735849056603774,22.926325247079966,22.334830787660977,0.0005338000000000001,0.02080640000000005,1.0364661558282409
13,10473,1,0,1,0,0,0,0,10.9897235701362,9.25884638091558,-7.49061410564796,-3.75082720087425,0.0376244,0.397016637980493,0.616145253282036,41508.0,0.082413688366913,2.8,0.110767439505923,0.0,0.150349296345044,10473,34.71111111111111,0.7333333333333333,10.933333333333334,2.2888888888888888,1.6,5.297707231040564,3.8585537918871258,-17609.161195150053,11.933333333333334,3.2888888888888888,2.6,22.297707231040565,20.858553791887125,0.0005582999999999999,0.023498300000000017,1.0383411586879474
14,11101,1,0,0,0,0,0,2,10.3329946551245,8.41992563497025,-7.68102850402137,-3.13771067045069,0.0209579,0.152391799544419,0.257403189066059,75581.0,0.225479986983404,2.21,0.475571103156525,0.0,0.0854864952814839,11101,37.166666666666664,0.6666666666666666,9.0,1.9666666666666663,2.066666666666667,5.218518518518518,2.2830687830687832,-16136.017759681885,10.0,2.9666666666666663,3.066666666666667,22.21851851851852,19.283068783068785,0.00046149999999999875,0.04338200000000012,1.021179059094154
15,11206,1,0,0,0,0,0,2,11.3822243490456,10.0697856457595,-7.73283513080291,-3.38042463684689,0.0220967,0.248404522040388,0.378515749646716,39753.0,0.127569859142089,2.82,0.0929753384692529,0.0,0.099170351461002,11206,34.08474576271186,0.7288135593220338,10.779661016949152,1.9661016949152543,1.7966101694915255,6.367500672585418,5.162496637072908,-11616.499080118165,11.779661016949152,2.9661016949152543,2.7966101694915255,23.367500672585418,22.16249663707291,0.00043819999999999894,0.034032999999999876,1.0223426402239952
16,11220,1,1,0,0,0,0,2,11.4391820417451,9.90463191313111,-7.69609264654583,-3.80287268017925,0.0216618,0.028172804685061,0.414582682929455,50191.0,0.0931414238193151,3.36,0.154259293150036,0.0,0.116405249162997,11220,31.458333333333332,1.0,9.166666666666666,2.0416666666666665,1.7916666666666667,6.295634920634921,4.218915343915344,-15092.646440534418,10.166666666666666,3.0416666666666665,2.791666666666667,23.29563492063492,21.218915343915345,0.0004546000000000004,0.0223065999999999,1.0218981200776738
17,11226,1,0,0,0,0,0,2,11.5000124496985,10.2941922528535,-8.22788743784836,-3.45051788643731,0.027148,0.685606329203683,0.16540210905923,58257.0,0.134394278594366,2.65,0.12784120262974,0.0,0.12180272901324,11226,33.74193548387097,0.9838709677419356,11.080645161290322,1.7580645161290325,1.9193548387096775,5.7452636968766,3.514336917562724,-11874.173075836054,12.080645161290322,2.7580645161290325,2.9193548387096775,22.7452636968766,20.514336917562723,0.0002670999999999999,0.03172919999999997,1.0275198644505856
18,11234,1,0,0,0,1,0,0,11.4446573307977,8.47179207599507,-7.44424064952871,-3.59959466328898,0.0277814,0.453399856532585,0.111101594201347,85807.0,0.148049806747251,2.94,0.251337780109421,0.0,0.17702165929701,11234,41.2,0.76,10.48,2.1733333333333333,1.76,5.572910052910053,4.355767195767196,-32935.625527450386,11.48,3.1733333333333333,2.76,22.572910052910053,21.355767195767196,0.0005847999999999975,0.027334799999999895,1.0281709016944578
19,11375,1,0,0,0,0,0,0,11.1926237774315,9.55768148441888,-7.38999344589621,-3.43178133919587,0.0242188,0.0271513782320609,0.151075172537297,84713.0,0.249156254735305,2.23,0.148247076164368,0.0,0.202002947942639,11375,41.096774193548384,0.6774193548387096,8.483870967741936,2.0,1.6451612903225807,7.130056323604711,4.003584229390681,-24912.363501625863,9.483870967741936,3.0,2.645161290322581,24.130056323604713,21.003584229390682,0.0006174000000000031,0.032329299999999964,1.0245144571321148
20,11420,1,0,0,0,1,0,0,10.765110883068,9.0820493443281,-7.7310111448891,-3.88898053406004,0.0320058,0.254647232784115,0.250781580059147,79273.0,0.10433037600338,3.61,0.137674271229404,0.0,0.120067596113223,11420,35.25,0.9375,10.0625,2.0,1.875,4.98015873015873,5.504960317460317,-15478.76830953953,11.0625,3.0,2.875,21.98015873015873,22.504960317460316,0.0004390000000000011,0.020466199999999907,1.0325234939240162
21,11433,1,0,0,0,0,0,0,10.5152348548831,9.10144011931086,-7.94057982711224,-3.76278867678888,0.0292427,0.646923222954465,0.171616087652212,54253.0,0.0817400265777127,3.48,0.0955061969462751,0.0,0.13093591516828,11433,35.61538461538461,0.4230769230769231,10.153846153846152,2.3846153846153846,1.3846153846153846,4.520757020757021,4.322344322344322,-11263.977007300748,11.153846153846152,3.3846153846153846,2.3846153846153846,21.52075702075702,21.32234432234432,0.00035600000000000144,0.023218899999999886,1.0296744661449106
22,10001,2,0,0,0,0,0,1,10.04094248799,9.4993492782928,-8.02891997212076,-3.28970341413524,0.0160794,0.0658038087767464,0.163027846777357,92840.0,0.329454830696823,1.77,0.598492177626705,0.0,0.152089597768772,10001,32.095238095238095,1.3333333333333333,9.047619047619047,1.9047619047619049,1.5714285714285714,4.6953892668178385,5.300075585789871,-56893.99333703286,10.047619047619047,2.904761904761905,2.571428571428571,21.695389266817838,22.30007558578987,0.0003258999999999997,0.03726490000000005,1.0162093692268213
23,10002,2,0,1,0,1,1,1,11.1951552502012,10.3720022595857,-8.09388816517974,-3.50730150706252,0.0182946,0.0911689132555615,0.268683787460324,36982.0,0.181485909009715,2.18,0.13767673853003,0.0,0.232642180908804,10002,36.36190476190476,0.9904761904761904,10.438095238095238,1.8952380952380952,1.2476190476190476,10.086016628873772,8.60498866213152,-64100.173462122184,11.438095238095238,2.895238095238095,2.2476190476190476,27.08601662887377,25.604988662131518,0.00030540000000000065,0.029977700000000055,1.018462971389732
24,10003,2,0,0,1,0,1,1,10.6853550656556,10.2845648679327,-7.25873220180623,-2.47388600084055,0.0122458,0.0687927523964219,0.104298689117156,118161.0,0.374596783418362,1.68,0.216009700075496,0.0,0.165061426185628,10003,32.07142857142857,1.4285714285714286,11.0,1.7857142857142858,1.6428571428571428,3.412698412698413,3.7392290249433104,-69713.9852746206,12.0,2.7857142857142856,2.642857142857143,20.41269841269841,20.73922902494331,0.0007040000000000014,0.0842567999999996,1.0123210868106958
25,10004,2,0,0,0,0,0,0,8.11102783819368,7.73964084907243,-6.89839918405811,-3.04120255463875,0.0158137,0.042629840888622,0.032422695887121,190223.0,0.380966676673672,1.87,0.892824977484239,0.0,0.0603422395676974,10004,26.3,1.1,10.3,1.6,1.5,4.242857142857143,4.228571428571429,-61004.04231721778,11.3,2.6,2.5,21.242857142857144,21.228571428571428,0.0010094000000000025,0.04777740000000012,1.0159393982646483
26,10005,2,0,0,0,0,0,0,9.06992821825944,10.6934904103641,-7.97894697207425,-3.31558222894014,0.0127894,0.0108170310701956,0.0635212888377445,189702.0,0.378481012658228,1.99,0.183647871116226,0.0,0.0107019562715765,10005,28.823529411764707,1.1176470588235294,10.882352941176473,1.7058823529411764,1.9411764705882353,4.512605042016808,4.340802987861812,-82212.89043982611,11.882352941176473,2.7058823529411766,2.9411764705882355,21.51260504201681,21.340802987861814,0.00034260000000000155,0.03631290000000012,1.0128715341515184
27,10007,2,0,0,0,0,0,0,8.79785064893105,9.55758003753475,-7.7538205659668,-3.18601664961144,0.0120146,0.0921450151057402,0.130815709969789,224063.0,0.394259818731118,2.34,0.593383685800604,0.0,0.0709969788519638,10007,32.833333333333336,1.5,10.083333333333334,1.0,1.75,4.9298941798941796,5.496031746031746,-62247.23151938781,11.083333333333334,2.0,2.75,21.92989417989418,22.496031746031747,0.00042909999999999796,0.04133619999999982,1.0120870652293623
28,10009,2,0,0,0,0,0,1,10.961746486855,10.4936290102774,-7.58621091079909,-3.22503726763178,0.0157303,0.0872334148923248,0.240633730716504,63717.0,0.298679438457667,1.94,0.0779408957606677,0.0,0.155100907560692,10009,31.083333333333332,1.0833333333333333,10.166666666666666,1.9166666666666667,1.3333333333333333,2.611111111111111,0.7791005291005292,-74430.63742824836,11.166666666666666,2.916666666666667,2.333333333333333,19.61111111111111,17.77910052910053,0.0005074000000000014,0.03975429999999999,1.0158546724519486
29,10025,2,0,0,0,1,0,1,11.3719262574982,10.705781893496,-7.99128193023221,-2.79541855088996,0.0179328,0.122845398335041,0.250284977374524,91624.0,0.230250204377713,2.1,0.0897039689576161,0.0,0.223238033828829,10025,43.33009708737864,0.6601941747572816,10.223300970873789,2.0194174757281553,1.5631067961165048,7.5302820157189085,6.412236091847743,-58538.582951863944,11.223300970873789,3.0194174757281553,2.5631067961165046,24.53028201571891,23.412236091847742,0.0003383999999999985,0.06108929999999984,1.0180945581366594
30,10029,2,0,1,1,2,2,0,11.2024795852532,10.4431023462619,-7.60370638687482,-3.58531975896046,0.027242,0.342345045831515,0.487560017459625,33720.0,0.127264295067656,2.33,0.149802215189873,0.0,0.144314709733741,10029,37.15384615384615,0.782051282051282,11.384615384615383,1.8333333333333333,1.7564102564102564,7.110907610907611,6.0195360195360195,-57846.92835860845,12.384615384615383,2.833333333333333,2.7564102564102564,24.11090761090761,23.01953601953602,0.0004985999999999982,0.027727800000000077,1.0276164558575691
31,10032,2,0,0,0,0,0,3,11.0349380499534,10.5026394300285,-7.71946079566622,-3.60862384602838,0.0292621,0.194845410705934,0.682289566633873,53525.0,0.152331338806187,2.92,0.0867941873780301,0.0,0.140944792993887,10032,38.77777777777778,0.1111111111111111,9.444444444444445,2.0,0.6666666666666666,6.936507936507937,4.664902998236332,-39602.15897720986,10.444444444444445,3.0,1.6666666666666665,23.936507936507937,21.664902998236332,0.000444099999999999,0.027089099999999946,1.0296944420233192
32,10302,2,0,0,0,0,0,0,9.7924442537428,8.66316342283537,-8.43838201099195,-3.55372637713058,0.036949,0.221477260029054,0.392222594703319,66096.0,0.123309867024249,2.94,0.363638395351436,0.0,0.102525421834842,10302,37.166666666666664,0.7777777777777778,10.72222222222222,2.2222222222222223,1.5555555555555556,6.8694885361552025,4.210758377425044,-76177.03280567222,11.72222222222222,3.2222222222222223,2.5555555555555554,23.869488536155202,21.210758377425044,0.00021639999999999962,0.02861780000000007,1.037640099843591
33,10304,2,0,0,0,0,1,0,10.5970846318764,8.29093689264965,-7.46462484124953,-3.25378046567651,0.038413,0.297890949072917,0.241216452596332,54199.0,0.122269978509671,2.74,0.146441601279424,0.0,0.14915787895447,10304,32.416666666666664,0.9166666666666666,10.791666666666666,1.7916666666666667,1.8333333333333333,4.414021164021164,2.2843915343915344,-86297.91882850029,11.791666666666666,2.791666666666667,2.833333333333333,21.414021164021165,19.284391534391535,0.0005730000000000025,0.03862789999999995,1.0391603174775472
34,10453,2,0,1,0,1,2,0,11.2902817886977,10.4263746295591,-7.46637156658448,-3.95192354961419,0.036389,0.343090954522739,0.706109445277361,29136.0,0.0611069465267366,2.88,0.0878335832083958,0.0,0.0855322338830585,10453,33.22641509433962,0.4339622641509434,10.9811320754717,2.037735849056604,1.7735849056603774,5.926325247079964,5.334830787660977,-59326.33395321789,11.9811320754717,3.037735849056604,2.7735849056603774,22.926325247079966,22.334830787660977,0.0005719999999999976,0.01921769999999993,1.0370591840592795
35,10473,2,1,0,0,0,0,1,10.9897235701362,9.25884638091558,-7.76837481348583,-3.71963973784538,0.0380473,0.397016637980493,0.616145253282036,41508.0,0.082413688366913,2.8,0.109937227903209,0.0,0.150349296345044,10473,34.71111111111111,0.7333333333333333,10.933333333333334,2.2888888888888888,1.6,5.297707231040564,3.8585537918871258,-55450.90250989147,11.933333333333334,3.2888888888888888,2.6,22.297707231040565,20.858553791887125,0.00042290000000000036,0.02424270000000012,1.0387803660278028
36,11101,2,0,0,0,0,2,0,10.3329946551245,8.41992563497025,-7.62376175368817,-3.29824376025177,0.0214466,0.152391799544419,0.257403189066059,75581.0,0.225479986983404,2.21,0.462577286039701,0.0,0.0854864952814839,11101,37.166666666666664,0.6666666666666666,9.0,1.9666666666666663,2.066666666666667,5.218518518518518,2.2830687830687832,-54936.759660472046,10.0,2.9666666666666663,3.066666666666667,22.21851851851852,19.283068783068785,0.0004886999999999977,0.036948000000000134,1.0216782312631183
37,11206,2,0,0,0,0,2,3,11.3822243490456,10.0697856457595,-7.81508626948482,-3.58004298658246,0.0225003,0.248404522040388,0.378515749646716,39753.0,0.127569859142089,2.82,0.0931861694853444,0.0,0.099170351461002,11206,34.08474576271186,0.7288135593220338,10.779661016949152,1.9661016949152543,1.7966101694915255,6.367500672585418,5.162496637072908,-50203.29956454057,11.779661016949152,2.9661016949152543,2.7966101694915255,23.367500672585418,22.16249663707291,0.0004036,0.027874499999999976,1.0227553409910022
38,11220,2,0,0,0,0,2,1,11.4391820417451,9.90463191313111,-7.93107458361482,-3.96846109053185,0.0220212,0.028172804685061,0.414582682929455,50191.0,0.0931414238193151,3.36,0.148412655693232,0.0,0.116405249162997,11220,31.458333333333332,1.0,9.166666666666666,2.0416666666666665,1.7916666666666667,6.295634920634921,4.218915343915344,-46966.67702319628,10.166666666666666,3.0416666666666665,2.791666666666667,23.29563492063492,21.218915343915345,0.0003593999999999983,0.018902499999999982,1.0222654562683893
39,11226,2,0,0,0,0,2,1,11.5000124496985,10.2941922528535,-7.77264022279639,-3.57846930932031,0.0275691,0.685606329203683,0.16540210905923,58257.0,0.134394278594366,2.65,0.122709361102951,0.0,0.12180272901324,11226,33.74193548387097,0.9838709677419356,11.080645161290322,1.7580645161290325,1.9193548387096775,5.7452636968766,3.514336917562724,-61431.71700451725,12.080645161290322,2.7580645161290325,2.9193548387096775,22.7452636968766,20.514336917562723,0.00042110000000000075,0.02791839999999996,1.0279526441808828
40,11234,2,0,0,0,0,0,0,11.4446573307977,8.47179207599507,-7.58051176989435,-3.55063866811072,0.0282917,0.453399856532585,0.111101594201347,85807.0,0.148049806747251,2.94,0.246106572734767,0.0,0.17702165929701,11234,41.2,0.76,10.48,2.1733333333333333,1.76,5.572910052910053,4.355767195767196,-84914.6516629431,11.48,3.1733333333333333,2.76,22.572910052910053,21.355767195767196,0.0005102999999999993,0.0287062999999999,1.0286957111993489
41,11375,2,0,0,1,0,0,0,11.1926237774315,9.55768148441888,-7.41293023123931,-3.41243630239076,0.0248222,0.0271513782320609,0.151075172537297,84713.0,0.249156254735305,2.23,0.136732191809128,0.0,0.202002947942639,11375,41.096774193548384,0.6774193548387096,8.483870967741936,2.0,1.6451612903225807,7.130056323604711,4.003584229390681,-53117.863892655056,9.483870967741936,3.0,2.645161290322581,24.130056323604713,21.003584229390682,0.0006034000000000022,0.032960800000000075,1.0251328357016005
42,11420,2,0,0,0,0,0,0,10.765110883068,9.0820493443281,-9.16632348655941,-3.90753807776848,0.0321103,0.254647232784115,0.250781580059147,79273.0,0.10433037600338,3.61,0.128016476552598,0.0,0.120067596113223,11420,35.25,0.9375,10.0625,2.0,1.875,4.98015873015873,5.504960317460317,-74446.11609244414,11.0625,3.0,2.875,21.98015873015873,22.504960317460316,0.00010449999999999984,0.020089899999999977,1.032631398267035
43,11433,2,0,0,0,0,0,0,10.5152348548831,9.10144011931086,-8.30855432630491,-3.73487732037826,0.0294891,0.646923222954465,0.171616087652212,54253.0,0.0817400265777127,3.48,0.0994603097117132,0.0,0.13093591516828,11433,35.61538461538461,0.4230769230769231,10.153846153846152,2.3846153846153846,1.3846153846153846,4.520757020757021,4.322344322344322,-97334.35719145372,11.153846153846152,3.3846153846153846,2.3846153846153846,21.52075702075702,21.32234432234432,0.0002464,0.023876099999999897,1.0299282091932285
44,10001,3,0,0,0,0,1,0,10.04094248799,9.4993492782928,-7.58699955437309,-3.27522926866584,0.0165864,0.0658038087767464,0.163027846777357,92840.0,0.329454830696823,1.77,0.613352507953109,0.0,0.152089597768772,10001,32.095238095238095,1.3333333333333333,9.047619047619047,1.9047619047619049,1.5714285714285714,4.6953892668178385,5.300075585789871,-10688.723598461816,10.047619047619047,2.904761904761905,2.571428571428571,21.695389266817838,22.30007558578987,0.0005070000000000004,0.03780819999999992,1.016724718006896
45,10002,3,1,0,0,1,1,2,11.1951552502012,10.3720022595857,-7.59194271817061,-3.40229698600548,0.0187991,0.0911689132555615,0.268683787460324,36982.0,0.181485909009715,2.18,0.146238509419185,0.0,0.232642180908804,10002,36.36190476190476,0.9904761904761904,10.438095238095238,1.8952380952380952,1.2476190476190476,10.086016628873772,8.60498866213152,-11103.764243466932,11.438095238095238,2.895238095238095,2.2476190476190476,27.08601662887377,25.604988662131518,0.0005045000000000004,0.033296699999999936,1.0189769155903219
46,10003,3,0,1,0,1,1,0,10.6853550656556,10.2845648679327,-7.5289539602295,-2.49634340081648,0.0127831,0.0687927523964219,0.104298689117156,118161.0,0.374596783418362,1.68,0.228706732859006,0.0,0.165061426185628,10003,32.07142857142857,1.4285714285714286,11.0,1.7857142857142858,1.6428571428571428,3.412698412698413,3.7392290249433104,-5687.34399699534,12.0,2.7857142857142856,2.642857142857143,20.41269841269841,20.73922902494331,0.0005372999999999991,0.08238569999999999,1.0128651530809538
47,10004,3,0,0,0,0,0,0,8.11102783819368,7.73964084907243,-7.30391382777,-3.10667947684172,0.0164866,0.042629840888622,0.032422695887121,190223.0,0.380966676673672,1.87,1.00690483338337,0.0,0.0603422395676974,10004,26.3,1.1,10.3,1.6,1.5,4.242857142857143,4.228571428571429,-11561.431228416772,11.3,2.6,2.5,21.242857142857144,21.228571428571428,0.0006729000000000013,0.044749299999999895,1.0166232539431799
48,10005,3,0,0,0,0,0,0,9.06992821825944,10.6934904103641,-8.38441208018242,-3.31244227585167,0.0130178,0.0108170310701956,0.0635212888377445,189702.0,0.378481012658228,1.99,0.188043728423475,0.0,0.0107019562715765,10005,28.823529411764707,1.1176470588235294,10.882352941176473,1.7058823529411764,1.9411764705882353,4.512605042016808,4.340802987861812,-14628.217251802856,11.882352941176473,2.7058823529411766,2.9411764705882355,21.51260504201681,21.340802987861814,0.00022839999999999975,0.03642710000000008,1.013102900430942
49,10007,3,0,0,0,0,0,0,8.79785064893105,9.55758003753475,-7.24294833410497,-3.11910289070941,0.0127298,0.0921450151057402,0.130815709969789,224063.0,0.394259818731118,2.34,0.635558912386707,0.0,0.0709969788519638,10007,32.833333333333336,1.5,10.083333333333334,1.0,1.75,4.9298941798941796,5.496031746031746,-11184.248962911031,11.083333333333334,2.0,2.75,21.92989417989418,22.496031746031747,0.0007152,0.04419679999999979,1.0128111688069883
50,10009,3,0,0,0,0,1,0,10.961746486855,10.4936290102774,-7.86252699767457,-3.19000900956722,0.0161152,0.0872334148923248,0.240633730716504,63717.0,0.298679438457667,1.94,0.084828292293543,0.0,0.155100907560692,10009,31.083333333333332,1.0833333333333333,10.166666666666666,1.9166666666666667,1.3333333333333333,2.611111111111111,0.7791005291005292,-10264.57739971094,11.166666666666666,2.916666666666667,2.333333333333333,19.61111111111111,17.77910052910053,0.0003849000000000013,0.04117149999999993,1.0162457501734548
51,10025,3,0,0,0,0,1,4,11.3719262574982,10.705781893496,-7.84195543139986,-2.7763060228485,0.0183257,0.122845398335041,0.250284977374524,91624.0,0.230250204377713,2.1,0.0913815933401651,0.0,0.223238033828829,10025,43.33009708737864,0.6601941747572816,10.223300970873789,2.0194174757281553,1.5631067961165048,7.5302820157189085,6.412236091847743,-8966.515095897144,11.223300970873789,3.0194174757281553,2.5631067961165046,24.53028201571891,23.412236091847742,0.0003928999999999999,0.06226809999999971,1.0184946460806812
52,10029,3,1,1,0,2,0,1,11.2024795852532,10.4431023462619,-7.35529316351221,-3.54245454131774,0.0278812,0.342345045831515,0.487560017459625,33720.0,0.127264295067656,2.33,0.154617252291576,0.0,0.144314709733741,10029,37.15384615384615,0.782051282051282,11.384615384615383,1.8333333333333333,1.7564102564102564,7.110907610907611,6.0195360195360195,-30403.749729206225,12.384615384615383,2.833333333333333,2.7564102564102564,24.11090761090761,23.01953601953602,0.0006391999999999997,0.0289422000000001,1.0282735182709288
53,10032,3,0,0,0,0,3,1,11.0349380499534,10.5026394300285,-7.38821336613173,-3.52552327520729,0.0298806,0.194845410705934,0.682289566633873,53525.0,0.152331338806187,2.92,0.0882570198216215,0.0,0.140944792993887,10032,38.77777777777778,0.1111111111111111,9.444444444444445,2.0,0.6666666666666666,6.936507936507937,4.664902998236332,-17271.313030282312,10.444444444444445,3.0,1.6666666666666665,23.936507936507937,21.664902998236332,0.0006185000000000011,0.029436399999999852,1.0303315050271358
54,10302,3,0,0,1,0,0,2,9.7924442537428,8.66316342283537,-7.11662617100963,-3.38696021283886,0.0377605,0.221477260029054,0.392222594703319,66096.0,0.123309867024249,2.94,0.421656050955414,0.0,0.102525421834842,10302,37.166666666666664,0.7777777777777778,10.72222222222222,2.2222222222222223,1.5555555555555556,6.8694885361552025,4.210758377425044,-25084.00777672418,11.72222222222222,3.2222222222222223,2.5555555555555554,23.869488536155202,21.210758377425044,0.0008114999999999987,0.033811299999999905,1.0384824865367868
