MODZCTA,label,geometry,MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,borough,mod_idx,Glocery&Pharmacies_0,Glocery&Pharmacies_1,Glocery&Pharmacies_2,Glocery&Pharmacies_3,Glocery&Pharmacies_4,Glocery&Pharmacies_5,Glocery&Pharmacies_6,Glocery&Pharmacies_7,Glocery&Pharmacies_8,Glocery&Pharmacies_9,Glocery&Pharmacies_10,Glocery&Pharmacies_11,Glocery&Pharmacies_12,Glocery&Pharmacies_13,Glocery&Pharmacies_14,Glocery&Pharmacies_15,Glocery&Pharmacies_16,Glocery&Pharmacies_17,Glocery&Pharmacies_18,Glocery&Pharmacies_19,Glocery&Pharmacies_20,Glocery&Pharmacies_21,Glocery&Pharmacies_22,Glocery&Pharmacies_23,Glocery&Pharmacies_24,Glocery&Pharmacies_25,Glocery&Pharmacies_26,Glocery&Pharmacies_27,Glocery&Pharmacies_28,Glocery&Pharmacies_29,Glocery&Pharmacies_30,Glocery&Pharmacies_31,Glocery&Pharmacies_32,Glocery&Pharmacies_33,Glocery&Pharmacies_34,Glocery&Pharmacies_35,Glocery&Pharmacies_36,Glocery&Pharmacies_37,Glocery&Pharmacies_38,Glocery&Pharmacies_39,Glocery&Pharmacies_40,Glocery&Pharmacies_41,Glocery&Pharmacies_42,Glocery&Pharmacies_43,Glocery&Pharmacies_44,Glocery&Pharmacies_45,Glocery&Pharmacies_46,Glocery&Pharmacies_47,Glocery&Pharmacies_48,Glocery&Pharmacies_49,Glocery&Pharmacies_50,Glocery&Pharmacies_51,Glocery&Pharmacies_52,Glocery&Pharmacies_53,Glocery&Pharmacies_54,Glocery&Pharmacies_55,Retails_0,Retails_1,Retails_2,Retails_3,Retails_4,Retails_5,Retails_6,Retails_7,Retails_8,Retails_9,Retails_10,Retails_11,Retails_12,Retails_13,Retails_14,Retails_15,Retails_16,Retails_17,Retails_18,Retails_19,Retails_20,Retails_21,Retails_22,Retails_23,Retails_24,Retails_25,Retails_26,Retails_27,Retails_28,Retails_29,Retails_30,Retails_31,Retails_32,Retails_33,Retails_34,Retails_35,Retails_36,Retails_37,Retails_38,Retails_39,Retails_40,Retails_41,Retails_42,Retails_43,Retails_44,Retails_45,Retails_46,Retails_47,Retails_48,Retails_49,Retails_50,Retails_51,Retails_52,Retails_53,Retails_54,Retails_55,Arts&Entertainment_0,Arts&Entertainment_1,Arts&Entertainment_2,Arts&Entertainment_3,Arts&Entertainment_4,Arts&Entertainment_5,Arts&Entertainment_6,Arts&Entertainment_7,Arts&Entertainment_8,Arts&Entertainment_9,Arts&Entertainment_10,Arts&Entertainment_11,Arts&Entertainment_12,Arts&Entertainment_13,Arts&Entertainment_14,Arts&Entertainment_15,Arts&Entertainment_16,Arts&Entertainment_17,Arts&Entertainment_18,Arts&Entertainment_19,Arts&Entertainment_20,Arts&Entertainment_21,Arts&Entertainment_22,Arts&Entertainment_23,Arts&Entertainment_24,Arts&Entertainment_25,Arts&Entertainment_26,Arts&Entertainment_27,Arts&Entertainment_28,Arts&Entertainment_29,Arts&Entertainment_30,Arts&Entertainment_31,Arts&Entertainment_32,Arts&Entertainment_33,Arts&Entertainment_34,Arts&Entertainment_35,Arts&Entertainment_36,Arts&Entertainment_37,Arts&Entertainment_38,Arts&Entertainment_39,Arts&Entertainment_40,Arts&Entertainment_41,Arts&Entertainment_42,Arts&Entertainment_43,Arts&Entertainment_44,Arts&Entertainment_45,Arts&Entertainment_46,Arts&Entertainment_47,Arts&Entertainment_48,Arts&Entertainment_49,Arts&Entertainment_50,Arts&Entertainment_51,Arts&Entertainment_52,Arts&Entertainment_53,Arts&Entertainment_54,Arts&Entertainment_55,Restaurants&Bars_0,Restaurants&Bars_1,Restaurants&Bars_2,Restaurants&Bars_3,Restaurants&Bars_4,Restaurants&Bars_5,Restaurants&Bars_6,Restaurants&Bars_7,Restaurants&Bars_8,Restaurants&Bars_9,Restaurants&Bars_10,Restaurants&Bars_11,Restaurants&Bars_12,Restaurants&Bars_13,Restaurants&Bars_14,Restaurants&Bars_15,Restaurants&Bars_16,Restaurants&Bars_17,Restaurants&Bars_18,Restaurants&Bars_19,Restaurants&Bars_20,Restaurants&Bars_21,Restaurants&Bars_22,Restaurants&Bars_23,Restaurants&Bars_24,Restaurants&Bars_25,Restaurants&Bars_26,Restaurants&Bars_27,Restaurants&Bars_28,Restaurants&Bars_29,Restaurants&Bars_30,Restaurants&Bars_31,Restaurants&Bars_32,Restaurants&Bars_33,Restaurants&Bars_34,Restaurants&Bars_35,Restaurants&Bars_36,Restaurants&Bars_37,Restaurants&Bars_38,Restaurants&Bars_39,Restaurants&Bars_40,Restaurants&Bars_41,Restaurants&Bars_42,Restaurants&Bars_43,Restaurants&Bars_44,Restaurants&Bars_45,Restaurants&Bars_46,Restaurants&Bars_47,Restaurants&Bars_48,Restaurants&Bars_49,Restaurants&Bars_50,Restaurants&Bars_51,Restaurants&Bars_52,Restaurants&Bars_53,Restaurants&Bars_54,Restaurants&Bars_55,Educations_0,Educations_1,Educations_2,Educations_3,Educations_4,Educations_5,Educations_6,Educations_7,Educations_8,Educations_9,Educations_10,Educations_11,Educations_12,Educations_13,Educations_14,Educations_15,Educations_16,Educations_17,Educations_18,Educations_19,Educations_20,Educations_21,Educations_22,Educations_23,Educations_24,Educations_25,Educations_26,Educations_27,Educations_28,Educations_29,Educations_30,Educations_31,Educations_32,Educations_33,Educations_34,Educations_35,Educations_36,Educations_37,Educations_38,Educations_39,Educations_40,Educations_41,Educations_42,Educations_43,Educations_44,Educations_45,Educations_46,Educations_47,Educations_48,Educations_49,Educations_50,Educations_51,Educations_52,Educations_53,Educations_54,Educations_55,Healthcares_0,Healthcares_1,Healthcares_2,Healthcares_3,Healthcares_4,Healthcares_5,Healthcares_6,Healthcares_7,Healthcares_8,Healthcares_9,Healthcares_10,Healthcares_11,Healthcares_12,Healthcares_13,Healthcares_14,Healthcares_15,Healthcares_16,Healthcares_17,Healthcares_18,Healthcares_19,Healthcares_20,Healthcares_21,Healthcares_22,Healthcares_23,Healthcares_24,Healthcares_25,Healthcares_26,Healthcares_27,Healthcares_28,Healthcares_29,Healthcares_30,Healthcares_31,Healthcares_32,Healthcares_33,Healthcares_34,Healthcares_35,Healthcares_36,Healthcares_37,Healthcares_38,Healthcares_39,Healthcares_40,Healthcares_41,Healthcares_42,Healthcares_43,Healthcares_44,Healthcares_45,Healthcares_46,Healthcares_47,Healthcares_48,Healthcares_49,Healthcares_50,Healthcares_51,Healthcares_52,Healthcares_53,Healthcares_54,Healthcares_55,others_0,others_1,others_2,others_3,others_4,others_5,others_6,others_7,others_8,others_9,others_10,others_11,others_12,others_13,others_14,others_15,others_16,others_17,others_18,others_19,others_20,others_21,others_22,others_23,others_24,others_25,others_26,others_27,others_28,others_29,others_30,others_31,others_32,others_33,others_34,others_35,others_36,others_37,others_38,others_39,others_40,others_41,others_42,others_43,others_44,others_45,others_46,others_47,others_48,others_49,others_50,others_51,others_52,others_53,others_54,others_55
10001,"10001, 10118","POLYGON ((987646 210359.99999994, 987522 210135.99999994, 987296 210261.99999994, 987334 210529.99999994, 986752 210853.99999994, 986628 210627.99999994, 986502 210403.99999994, 986448 210305.99999995, 985652 210721.99999994, 984916 211137.99999994, 984850 211019.99999994, 984802 211045.99999993, 984928 211275.99999994, 984564 211475.99999994, 984140 211707.99999995, 984014 211481.99999995, 983228 211923.99999994, 983074 212007.99999994, 982442 212359.99999994, 982304 212117.99999994, 982044 212251.99999994, 982016 212267.99999994, 981988 212323.99999994, 981964 212383.99999994, 981948 212445.99999995, 981946 212453.99999995, 981944 212459.99999994, 981936 212507.99999995, 981930 212571.99999994, 981932 212633.99999994, 981946 212741.99999994, 981966 212847.99999994, 981992 212951.99999995, 982020 213057.99999994, 982054 213159.99999995, 982126 213405.99999995, 982198 213667.99999994, 982272 213917.99999995, 982292 213981.99999995, 982316 214041.99999994, 982348 214101.99999994, 982382 214157.99999995, 982664 214675.99999994, 982752 214835.99999994, 982886 215079.99999994, 983152 215557.99999994, 983294 215813.99999995, 983336 215889.99999993, 983430 216071.99999994, 983462 216049.99999993, 984232 215583.99999994, 984212 215547.99999995, 984088 215323.99999995, 983958 215095.99999994, 983834 214871.99999995, 984024 214765.99999994, 984244 214935.99999994, 984400 214849.99999994, 984744 214659.99999994, 984622 214435.99999994, 984886 214287.99999994, 984912 214273.99999994, 984924 214267.99999994, 984934 214261.99999994, 984948 214255.99999994, 985046 214205.99999995, 985070 214191.99999995, 985410 213999.99999994, 986196 213561.99999994, 986320 213787.99999994, 987106 213351.99999994, 986984 213125.99999994, 987636 212761.99999994, 987770 212685.99999994, 987810 212665.99999994, 988662 212195.99999994, 988528 211953.99999994, 988394 211709.99999995, 988268 211483.99999994, 988144 211259.99999995, 988020 211035.99999994, 987896 210809.99999994, 987770 210583.99999995, 987646 210359.99999994))",10001,Chelsea/NoMad/West Chelsea,Manhattan,500,1810.74,27613.09,27,97.78,4.02,11020,MN,84,250.48848240650895,255.2282741891375,261.125014196233,413.09037979074503,260.76435099441966,320.1635507208192,168.52644062430574,124.85909033035449,156.51970627974734,150.56154162652194,95.13076579106092,139.48339100658956,157.49235835664302,99.57327991084719,123.66061050647457,109.19113616389347,106.68035705487925,140.81521835869052,130.93791552215785,182.37634241547394,174.84870943229097,138.8584816062354,141.19062423251688,187.78040822732987,183.9348412108414,168.42541885903233,228.64108150693406,191.06467845979512,133.92241087983044,187.2132415516224,137.1066617952762,153.0906959713642,179.70893759954623,181.3427617850128,254.15463880479308,150.93438389917668,158.27129064607828,193.04130041492468,160.95007188234462,174.32049143052564,170.96714924350204,142.74338047719215,143.40361915024664,153.73429015731884,156.82822519765958,120.42865285966526,72.18577248786025,103.39166434683752,120.35692434327139,137.4217508840888,97.90735070108472,140.70450891245378,149.8088063805945,135.68955987771233,114.4793272289515,147.05150181682532,1383.857753288958,1235.3805861806582,1201.8233844654385,2797.2191862050577,2099.066790610267,1584.2833831179125,560.761233041235,286.65296671203527,463.7912621564044,398.4898589971388,308.65200092280315,269.04018729918147,454.00183413251074,486.2427397103837,360.62199614415783,437.61623035495904,384.7277362452081,426.8679151980366,523.5784446056535,499.3448486892333,562.9558216201368,528.0404448139066,534.5547705515552,564.2074772224764,581.639302889304,719.6580665327585,638.3220650528262,624.2307682409474,625.926985502741,484.55195717593375,588.0976537554441,537.4750053172183,634.6019978650755,652.8981315105596,735.2750676505848,781.0238899877309,574.8661258814052,642.9241526216679,703.1864978663978,578.0413298418316,604.1448953409783,516.1703012352192,440.8174350939545,500.9164708821823,494.5402721694577,424.10102938381306,411.38894407205976,484.99300141787,521.6953216165648,562.1109023815668,321.8625640588348,530.5293411089401,440.85433143849787,464.42606865942435,504.18778608697124,521.4764961365108,1511.2980357664558,1554.6524290862048,1206.6376705194764,2815.936651526085,2243.082260942961,1773.9747236330825,812.0400923164161,448.4521205713825,1491.622288517357,659.3372332275102,574.3396943591733,525.5788813520234,750.175908019427,736.4618167126941,710.2135397063765,552.9244753388139,817.5043475677057,799.8938518472746,635.7977957976432,536.4403630547796,698.7534317662863,695.3783452577705,794.7412302398391,726.3747282893077,787.0944777146794,1367.7154080544515,1124.5287137654775,1142.7681003671023,1141.4889993255283,1009.2168318060469,1013.1773400797081,1010.126843071134,1030.965216725874,816.2614263010879,1315.3101230727793,1209.556593695091,1031.504566409844,1054.3601874101325,923.6027426054037,1255.464880434365,1046.5254885595416,1003.730997002116,759.0516882918483,906.3628353932708,863.0100609274585,724.1690499352426,569.9141072248501,781.0845324259084,889.7922244519442,766.3826381635204,920.9519699542878,695.5724133890449,620.0876415393654,848.3503698254598,908.1687485114579,767.9127116622807,3307.0893664818723,2957.5180458405653,2615.665893141165,5809.367582542532,3712.050600747803,2694.7286342829716,1123.709675808083,828.560989098633,1363.4149579356656,832.1058893616585,776.2486812147977,786.6998871815632,1234.1736312568744,844.4585077019757,983.1608944071455,982.4758620792185,866.7696849215113,1098.5841971910058,1046.193213208183,1023.3495739035515,1212.7682309577717,1292.9395936044373,1206.0512443379737,1351.8945071683193,1446.0853727718968,1776.8289187121768,1616.406278562541,1513.70556819591,1481.1005147141298,1308.0958689232264,1628.258504377572,1585.9018421186256,1641.7835681237095,1833.0284334914222,2042.6078390112325,1932.8773841605826,1813.6168963337298,1684.531801348242,1742.1825522921756,1667.0385911113287,1660.8283313485272,1582.8989674895033,1079.751348477403,1283.5738904907435,1369.6967589231415,1118.3812082154204,1068.8630210321014,1250.9430766244488,1462.7966737216634,1429.671020543715,1189.2188104669658,1157.4120905842783,1236.017364291836,1198.4701217376596,1194.7991487139145,1173.1926543397155,382.1003402180295,320.8386286749801,140.10716599338227,424.20547645915207,353.2788530736921,415.1134677945857,95.79523339971631,87.71843098773478,68.74034565365281,67.12396513626808,63.82406635431113,60.130706778621075,78.78454104648313,70.58771837172104,61.370142844236156,123.95039631419374,66.16497262221047,70.00653222927875,99.8679374467803,92.87164569538517,155.69970438409402,79.13336015008673,80.47033243783069,97.48607555027156,92.76374995479756,81.04084830982931,90.81161932295761,99.82393883727697,114.16850084260095,118.59383522480255,82.1865119828439,105.90384453684095,141.63753459247602,82.76357970341233,118.06131883959726,87.13415372649375,87.96425244894579,149.57726040140747,112.7139569502313,112.47155870831497,100.24222419792216,146.92789083296668,76.73014922684516,111.00422757611649,124.1268222794638,33.69040962352479,41.97357947210866,100.93661929235942,83.68185914644016,114.3140617818402,101.62557585746977,91.55904197536874,91.34054614451442,66.50513031158268,99.24742635660283,81.66549801356423,366.13762103482077,419.7485122504177,340.29899492446435,509.69959729627413,351.3895872131428,390.390901732377,172.19580957214887,145.52035562321842,109.21129327012046,89.38443461444193,101.18653611719947,150.54455353644718,132.7461862672798,134.79780439494718,125.3049444271657,163.84096257626913,120.99723004144796,121.23285878323931,177.28876826953896,125.95468819736662,177.0631220614688,136.57338957880958,104.05667965552682,188.85333913175907,205.88467580038824,215.97516374625602,236.29675728909515,136.8268069796469,216.61090098699748,154.45237754233014,170.6613425765656,147.23762166849917,117.27841746104224,163.80917025391508,124.17268492114368,144.92039099139137,208.68656589477783,182.85156661987017,195.97782459572926,161.16144498476118,138.51672269391236,170.86091361029364,136.39546444127365,129.6838448717956,126.35751313955598,98.36823227000787,186.81260615724693,111.88858750108103,168.35506444003073,203.77296758204292,124.23794454434162,143.76492240334508,118.29794516603987,161.49571365174555,163.89860881361543,151.9706735624975,849.0575689065297,852.1675710999971,717.4373965023142,1700.4000579476424,1205.1576739537486,992.2883682216101,367.03975418783114,259.1456503487353,395.95311378551366,254.6289564719334,277.8384763073796,287.8807166964329,422.9317569395564,305.1003779913047,303.9111773328532,316.6573263074664,350.22713575605303,330.0149438754774,282.59665111103584,288.8587786329822,352.1138102497107,342.73065605946886,310.60034332456183,386.75274023669374,412.82023343773653,385.01579815620596,333.2020049166986,392.49675519341906,519.8418208737736,420.8098674139606,524.5106629839007,467.9388537564155,348.1808063186102,407.27769490911413,498.3240504906832,463.6811152871872,451.6791411702001,527.8882435454665,460.2552363221639,630.83940574958,545.3989292003205,413.80340491774484,369.81011313041745,398.2395253501716,399.45311865494506,425.72086233963137,363.0736113247911,344.97211903635286,380.32968408082115,382.0791867413301,358.07164011343946,339.5282276350922,347.929770865208,418.6920553072667,399.09211339831444,436.7240785839534
10002,10002,"POLYGON ((985342 197657.99999995, 985336 197687.99999994, 985318 197771.99999994, 985314 197791.99999994, 985302 197849.99999994, 985300 197865.99999994, 985252 197857.99999994, 985246 197889.99999993, 985242 197911.99999994, 985222 198021.99999993, 985158 198375.99999994, 985144 198439.99999994, 985132 198503.99999994, 985126 198535.99999994, 985116 198591.99999994, 985110 198627.99999994, 985096 198703.99999995, 985050 198967.99999995, 984998 199211.99999994, 984946 199411.99999994, 984942 199431.99999994, 985056 199631.99999994, 985136 199783.99999993, 985212 199949.99999994, 985296 200133.99999994, 985318 200165.99999994, 985342 200219.99999995, 985412 200369.99999994, 985518 200599.99999994, 985690 201029.99999994, 985802 201393.99999994, 985884 201647.99999995, 985894 201679.99999994, 985902 201707.99999994, 985908 201729.99999994, 985970 201933.99999994, 986044 202187.99999994, 986090 202349.99999994, 986096 202371.99999995, 986118 202449.99999994, 986164 202619.99999994, 986292 203069.99999994, 986300 203099.99999994, 986320 203091.99999994, 986412 203053.99999994, 986646 202959.99999994, 986668 202949.99999994, 986738 202921.99999995, 986946 202839.99999995, 987190 202747.99999993, 987366 202673.99999994, 987400 202659.99999994, 987426 202649.99999994, 987614 202573.99999994, 987816 202491.99999994, 988052 202409.99999994, 988264 202315.99999994, 988498 202221.99999994, 988734 202127.99999994, 988962 202037.99999994, 989194 201945.99999994, 989432 201849.99999994, 989772 201715.99999994, 989888 201669.99999995, 990140 201567.99999994, 990150 201585.99999994, 990220 201717.99999994, 990248 201769.99999994, 990272 201813.99999993, 990284 201837.99999994, 990492 201717.99999995, 990768 201571.99999994, 990858 201537.99999994, 990984 201471.99999995, 991168 201375.99999994, 991154 201221.99999995, 991154 201185.99999994, 991186 201181.99999995, 991204 201177.99999995, 991220 201175.99999994, 991252 201169.99999994, 991266 201169.99999994, 991278 201171.99999994, 991592 201145.99999994, 991544 200955.99999994, 991492 200763.99999993, 991440 200573.99999995, 991386 200383.99999994, 991328 200195.99999994, 991270 200007.99999994, 991208 199819.99999995, 991144 199633.99999994, 991138 199617.99999994, 991136 199607.99999993, 991128 199589.99999994, 991122 199569.99999994, 991118 199561.99999994, 991112 199543.99999994, 990958 199107.99999995, 990960 199103.99999995, 990912 198965.99999994, 990890 198897.99999994, 990870 198845.99999994, 990858 198831.99999994, 990818 198721.99999994, 990784 198645.99999994, 990764 198603.99999995, 990752 198581.99999994, 990706 198509.99999994, 990676 198465.99999994, 990628 198407.99999994, 990610 198385.99999994, 990564 198337.99999994, 990480 198255.99999995, 990426 198207.99999994, 990398 198183.99999994, 990378 198167.99999994, 990350 198153.99999994, 990328 198143.99999995, 990298 198133.99999994, 990278 198129.99999994, 990246 198127.99999994, 990178 198121.99999994, 990134 198117.99999994, 990020 198107.99999994, 990014 198107.99999994, 989992 198105.99999994, 989784 198087.99999993, 989716 198081.99999994, 989702 198079.99999995, 989704 198053.99999995, 989654 198049.99999994, 989438 198027.99999994, 989450 197885.99999994, 988946 197819.99999994, 988786 197799.99999994, 988548 197769.99999995, 987978 197697.99999994, 987532 197641.99999994, 987528 197637.99999994, 987468 197629.99999995, 987454 197633.99999994, 987444 197641.99999994, 987440 197647.99999993, 987400 197915.99999994, 987398 197917.99999994, 987392 197919.99999994, 987384 197921.99999995, 987378 197929.99999994, 987372 197937.99999994, 987356 197935.99999993, 987328 197931.99999994, 987200 197911.99999995, 987172 197907.99999994, 987140 197901.99999995, 987094 197893.99999994, 986978 197871.99999994, 986880 197851.99999994, 986804 197835.99999995, 986726 197823.99999993, 986648 197809.99999994, 986550 197789.99999995, 986532 197785.99999995, 986494 197775.99999994, 986490 197785.99999995, 986484 197799.99999994, 986474 197819.99999993, 986466 197837.99999993, 986454 197867.99999994, 986464 197869.99999994, 986494 197877.99999994, 986514 197881.99999995, 986530 197885.99999994, 986518 197971.99999994, 986490 198165.99999995, 986474 198279.99999995, 986444 198277.99999994, 986414 198273.99999994, 986352 198253.99999994, 986334 198247.99999994, 986300 198239.99999994, 986266 198231.99999994, 986250 198227.99999994, 985874 198151.99999994, 985886 197979.99999993, 985908 197761.99999994, 985342 197657.99999995))",10002,Chinatown/Lower East Side,Manhattan,1525,2024.62,75322.71,160,212.42,5.66,26793,MN,96,1249.7644724189124,1140.5625769406993,982.0644784661507,1155.5529061362101,1113.2181922495072,1179.3843287503498,681.7469140704657,581.1396823361298,638.6116401652904,633.4799297127252,470.57889439453885,536.8507053943697,670.0499265987638,602.0519619564902,572.305808526345,631.996117720276,676.742461789224,626.7405120283635,633.4187696316568,805.1847211931604,874.2059248780865,811.0098667922307,669.4531601364605,667.7031317416303,731.7462975956996,767.6919274193407,821.1245162925371,794.8502908422176,844.3552806750822,706.2825305666368,726.6063673267233,742.4597897126331,818.7474870982525,662.3686127911138,707.8757255960151,877.471397765364,648.4647995937438,759.1523227733848,722.7525276833405,666.9644194720819,724.9957873566519,727.0049907343731,638.0757132464831,538.5574160562679,592.5090216605425,566.9807544724432,688.4633820240498,555.2099236026611,652.2466555299324,496.612883829775,444.85552183966126,587.0514988674927,456.44683961710683,643.2931176818048,503.0228791376704,485.1462189730238,3956.1063618171625,3638.264760668727,3310.218688439367,4328.836813138045,3924.9688471059917,3154.11020024233,1449.0845440391308,1075.3680393260854,1007.4183006386958,856.5421061208416,753.6112030017871,825.815216413802,1340.7519044392873,1108.2507977294392,1148.6524924588716,1409.4882631330152,1286.3592447432302,1372.9133643833072,1663.9376323599877,1740.9729289979355,1891.5486514438824,1840.4066151598543,1677.4876728900313,1897.5995132949447,1906.8306158928995,1951.6927764377604,1871.8224381087769,1796.065321160906,1968.0961479674556,1960.715531270396,2084.293770396914,1968.8245906441111,2066.305391278766,2087.0140001836976,2036.4346420185714,1980.3540335133173,1988.9691291271422,2124.201395601219,1788.4348570041634,2053.397361675337,1830.9693234605802,1704.282742000806,1634.9997757711078,1715.4693544097438,1789.5145893491167,1515.9179173822188,1466.6585802267787,1234.7080532027724,1519.416204502258,1490.3521153732113,1325.7063482303292,1410.8533876118042,1263.013598400777,1501.5954129240067,1417.2857379203151,1570.7972071638835,4271.584060006808,4177.509843361154,3509.2021418283643,4995.630119665425,5238.873900034934,3845.4179187226036,1810.2999656554346,1318.3190280081458,2040.5278491105985,1119.3138152915474,1163.290489226032,1145.8397285694514,1706.52676013787,1408.074623703185,1500.7511211964356,1778.6567788082568,2067.2336169012183,2044.81415702683,2275.4399320216235,2156.0436913885605,2178.6758488611013,2300.018309938975,2140.776380523254,2339.01111096288,2492.253839066526,3009.2646693188426,2993.756702011853,2880.4977322341847,3103.043081409462,2420.705682647108,2717.269346357763,2902.2853683841618,2690.4256658085565,2527.4056409468444,3070.8350782744856,3199.22374061101,2333.303717584059,3120.947603692218,2704.736856373316,3464.5035148608195,3089.1189459736697,2944.3626744404905,2400.627365325515,2117.7538509872898,2162.1046240804244,1815.3267395045839,1895.2169945458597,2026.7583797680593,2152.106197053781,2051.053988081821,1823.018650540459,1731.5282930991289,1380.9695416611198,1883.9730781984567,1506.668273574232,1836.6312567808295,10051.63231443045,8712.24672902254,8251.74594258708,10403.41736146086,9100.798041885635,7816.514860674817,2988.3160840376913,2151.950470018662,2516.995816734484,1889.4019873077355,1924.2642377362922,2100.9966646076614,2937.9612738028763,2468.9019371601717,2530.7240517052005,3035.2378627106855,3156.048338027212,2991.1227704247526,3411.626311863674,3731.6552451983353,3961.785754896032,3815.5449348977463,3666.1860549020275,4110.667533586319,3885.2036328548043,4317.0093209918505,4426.956772329415,3747.045997135256,4333.319227331075,4185.7152088338435,4569.303079822328,4481.144622093494,4331.927261774906,4452.551699441552,4721.993258397646,4626.534709675332,4355.850154155974,4307.52316063705,4239.123967927401,4751.039578494698,4190.39989886607,3894.5693293624245,3451.6702664464974,3529.7819699912807,3727.672460957726,3393.924008081135,3078.373410121653,3157.3361505286,3432.0389321309904,3202.079742807653,3060.368353942695,3139.4597302370307,2685.456057237613,3068.025751112252,2846.4144744513164,3385.3726681316143,1938.3288715583963,1500.6808409068876,758.6121834827593,1599.7949964511104,1816.8584252474534,1373.6235254916573,402.7578758649682,156.34300467203727,265.65420157792124,190.48872987172786,158.2767373586471,248.46119909028465,340.93833758812286,308.2272598925316,280.2747871499916,358.9192908679832,266.7981329705606,351.2440073261775,407.4739580341742,443.2973317147713,409.10392636434347,388.67869104824433,325.70697515979003,420.92428231095056,406.269652268292,473.48832846314644,444.43871534426825,382.51314430330046,407.1280318393214,447.6558081938578,454.3046656001625,446.2772637588339,458.67446531368375,354.38192034821105,506.4772932182326,602.8411214517163,566.9842760125251,782.1221346318003,733.9707574696406,531.0935869790142,493.9707526495134,501.2917837965414,389.5063266343179,323.208453546423,438.6699640788503,401.80983563842716,298.45738313754964,283.8274827469164,414.232828483836,350.9105224613867,293.8401830584804,368.6164126221878,362.90135784013626,503.6777632570304,311.96589161534854,460.04571456632027,1393.0148121039529,1398.8703070915537,1067.7145438915747,1607.648612138542,1546.2183050483652,1119.8389497778837,601.961615591418,412.4859386896028,621.807696840187,394.38222854786943,431.523081858338,356.849861349837,669.9292656603656,519.2403792243301,458.36878850466644,608.8140616944593,509.1041275828808,674.6463220707793,569.0785224106412,640.5323213923139,650.9876111735729,615.1251446139604,563.5105796481519,666.6455040453615,692.0602664091107,712.2934119756038,766.6207480184289,806.1372310728696,728.7753137829293,574.7958333402202,812.9647502581907,620.037973126686,668.1689757175227,747.0972952313282,727.266678816769,645.4577910536241,720.3940846491662,1016.5001062577671,934.7240249081832,662.3096157091317,700.6281015491372,601.4647110165434,492.8511435419062,597.9636457284814,641.162541196024,519.1921732769462,481.119040298498,402.10590192332245,548.4295221289918,559.4953663671276,456.7191375892065,468.3577141006634,392.83759415093095,552.7562876966526,427.72993771088477,511.38852836508005,1771.328170815441,1637.2355179855015,1706.6534592988353,2094.0352079059394,1930.1509096916018,1606.8499107976359,718.3551754341072,487.96405838366525,733.4676437079107,439.9924805227137,488.5668299137459,487.40439238414086,722.5617545022606,524.2783798795142,614.0485948469197,630.290142078694,588.6652997697713,704.907600359994,739.5598681457898,793.4492013248964,818.7300953025309,881.3348824792326,769.637929836881,826.2624444992719,924.8998118248008,918.5137324734056,1056.6906555725695,785.6298102581815,994.7701720265859,851.0638706834949,983.0715714595442,1137.8571753302838,945.772372803908,912.3069498660951,956.3200329891827,1144.8147941410512,889.4741284461659,880.7630392571527,885.736891757737,1032.2842187762299,766.737674261194,962.2758540700997,706.3420402473165,916.8259169715686,879.4208098830613,799.9503929862735,764.3687031707585,854.7688124314221,751.2534980850808,796.8601239171537,628.4210973496981,628.6339686462939,577.1784018384703,825.0814846215009,530.4966701793392,682.9489578301685
